"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20200519","2020","39023","0","0","COMPULAB_01","38:00:25:55:d6:d8","0","4492","1414","-54","13352945","8","7"
"20200519","2020","39023","0","0","COMPULAB_02","38:00:25:55:d7:f0","0","337","765","-51","13352945","8","7"
"20200519","2020","39023","0","0","COMPULAB_03","38:00:25:55:d3:db","0","988","572","-52","13352945","8","7"
"20200519","2020","39023","0","0","COMPULAB_04","38:00:25:55:c7:06","0","1392","769","-48","13352945","8","7"
"20200519","2020","39310","312","0","COMPULAB_01","38:00:25:55:d6:d8","0","4868","541","-52","13353196","8","7"
"20200519","2020","39310","312","0","COMPULAB_02","38:00:25:55:d7:f0","0","1775","690","-48","13353196","8","7"
"20200519","2020","39310","312","0","COMPULAB_03","38:00:25:55:d3:db","0","-877","587","-54","13353196","8","7"
"20200519","2020","39310","312","0","COMPULAB_04","38:00:25:55:c7:06","0","234","1428","-48","13353196","8","7"
"20200519","2020","39588","498","0","COMPULAB_01","38:00:25:55:d6:d8","0","4117","661","-52","13353452","8","7"
"20200519","2020","39588","498","0","COMPULAB_02","38:00:25:55:d7:f0","0","-959","723","-50","13353452","8","7"
"20200519","2020","39588","498","0","COMPULAB_03","38:00:25:55:d3:db","0","-782","573","-56","13353452","8","7"
"20200519","2020","39588","498","0","COMPULAB_04","38:00:25:55:c7:06","0","679","862","-50","13353452","8","7"
"20200519","2020","40070","1092","0","COMPULAB_01","38:00:25:55:d6:d8","0","2312","767","-49","13353961","8","7"
"20200519","2020","40070","1092","0","COMPULAB_02","38:00:25:55:d7:f0","0","2530","1110","-60","13353961","8","7"
"20200519","2020","40070","1092","0","COMPULAB_03","38:00:25:55:d3:db","0","-167","2567","-56","13353961","8","7"
"20200519","2020","40070","1092","0","COMPULAB_04","38:00:25:55:c7:06","0","1856","868","-53","13353961","8","7"
"20200519","2020","40244","1092","0","COMPULAB_01","38:00:25:55:d6:d8","0","2744","502","-53","13354090","8","7"
"20200519","2020","40244","1092","0","COMPULAB_02","38:00:25:55:d7:f0","0","152","1856","-53","13354090","8","7"
