"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20200519","2014","47833","187","0","COMPULAB_01","38:00:25:55:d6:d8","0","5868","373","-52","13001701","8","7"
"20200519","2014","47833","187","0","COMPULAB_02","38:00:25:55:d7:f0","0","3671","540","-51","13001701","8","7"
"20200519","2014","47833","187","0","COMPULAB_03","38:00:25:55:d3:db","0","768","499","-53","13001701","8","7"
"20200519","2014","47833","187","0","COMPULAB_04","38:00:25:55:c7:06","0","-294","467","-47","13001701","8","7"
"20200519","2014","47968","357","0","COMPULAB_01","38:00:25:55:d6:d8","0","6440","834","-51","13001850","8","7"
"20200519","2014","47968","357","0","COMPULAB_02","38:00:25:55:d7:f0","0","3688","692","-48","13001850","8","7"
"20200519","2014","47968","357","0","COMPULAB_03","38:00:25:55:d3:db","0","368","462","-52","13001850","8","7"
"20200519","2014","47968","357","0","COMPULAB_04","38:00:25:55:c7:06","0","-304","447","-49","13001850","8","7"
"20200519","2014","48187","535","0","COMPULAB_01","38:00:25:55:d6:d8","0","6438","520","-53","13002102","8","7"
"20200519","2014","48187","535","0","COMPULAB_02","38:00:25:55:d7:f0","0","3426","598","-50","13002102","8","7"
"20200519","2014","48187","535","0","COMPULAB_03","38:00:25:55:d3:db","0","-323","757","-52","13002102","8","7"
"20200519","2014","48187","535","0","COMPULAB_04","38:00:25:55:c7:06","0","522","640","-47","13002102","8","7"
"20200519","2014","48331","678","0","COMPULAB_01","38:00:25:55:d6:d8","0","5826","806","-54","13002229","8","7"
"20200519","2014","48331","678","0","COMPULAB_02","38:00:25:55:d7:f0","0","3160","340","-50","13002229","8","7"
"20200519","2014","48331","678","0","COMPULAB_03","38:00:25:55:d3:db","0","-592","430","-53","13002229","8","7"
"20200519","2014","48331","678","0","COMPULAB_04","38:00:25:55:c7:06","0","648","373","-47","13002229","8","7"
"20200519","2014","48571","988","0","COMPULAB_01","38:00:25:55:d6:d8","0","4254","1930","-53","13002484","8","7"
"20200519","2014","48571","988","0","COMPULAB_02","38:00:25:55:d7:f0","0","2733","764","-51","13002484","8","7"
"20200519","2014","48571","988","0","COMPULAB_03","38:00:25:55:d3:db","0","-2417","951","-54","13002484","8","7"
"20200519","2014","48571","988","0","COMPULAB_04","38:00:25:55:c7:06","0","446","640","-47","13002484","8","7"
"20200519","2014","48830","1168","0","COMPULAB_01","38:00:25:55:d6:d8","0","5948","882","-56","13002741","8","7"
"20200519","2014","48830","1168","0","COMPULAB_02","38:00:25:55:d7:f0","0","4248","442","-50","13002741","8","6"
"20200519","2014","48830","1168","0","COMPULAB_03","38:00:25:55:d3:db","0","-2973","769","-54","13002741","8","7"
"20200519","2014","48830","1168","0","COMPULAB_04","38:00:25:55:c7:06","0","662","305","-44","13002741","8","7"
"20200519","2014","48959","1338","0","COMPULAB_01","38:00:25:55:d6:d8","0","4631","2662","-60","13002869","8","7"
"20200519","2014","48959","1338","0","COMPULAB_02","38:00:25:55:d7:f0","0","1119","1103","-64","13002869","8","7"
"20200519","2014","48959","1338","0","COMPULAB_03","38:00:25:55:d3:db","0","-970","1169","-55","13002869","8","7"
"20200519","2014","48959","1338","0","COMPULAB_04","38:00:25:55:c7:06","0","23","563","-47","13002869","8","7"
"20200519","2014","49095","1493","0","COMPULAB_01","38:00:25:55:d6:d8","0","6446","625","-58","13002996","8","7"
"20200519","2014","49095","1493","0","COMPULAB_02","38:00:25:55:d7:f0","0","3974","766","-53","13002996","8","7"
"20200519","2014","49095","1493","0","COMPULAB_03","38:00:25:55:d3:db","0","-445","2607","-56","13002996","8","7"
"20200519","2014","49095","1493","0","COMPULAB_04","38:00:25:55:c7:06","0","12","232","-45","13002996","8","7"
"20200519","2014","49359","1663","0","COMPULAB_01","38:00:25:55:d6:d8","0","4912","620","-51","13003253","8","7"
"20200519","2014","49359","1663","0","COMPULAB_02","38:00:25:55:d7:f0","0","3656","831","-51","13003253","8","7"
"20200519","2014","49359","1663","0","COMPULAB_03","38:00:25:55:d3:db","0","89","1025","-53","13003253","8","7"
"20200519","2014","49359","1663","0","COMPULAB_04","38:00:25:55:c7:06","0","-1462","1287","-50","13003253","8","7"
"20200519","2014","49477","1853","0","COMPULAB_01","38:00:25:55:d6:d8","0","4553","588","-50","13003381","8","7"
"20200519","2014","49477","1853","0","COMPULAB_02","38:00:25:55:d7:f0","0","2280","2483","-63","13003381","8","7"
"20200519","2014","49477","1853","0","COMPULAB_03","38:00:25:55:d3:db","0","-2113","1297","-53","13003381","8","7"
