"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20200519","2015","09320","182","0","COMPULAB_01","38:00:25:55:d6:d8","0","5563","508","-52","13023219","8","7"
"20200519","2015","09320","182","0","COMPULAB_02","38:00:25:55:d7:f0","0","3892","607","-49","13023219","8","7"
"20200519","2015","09320","182","0","COMPULAB_03","38:00:25:55:d3:db","0","1196","553","-58","13023219","8","7"
"20200519","2015","09320","182","0","COMPULAB_04","38:00:25:55:c7:06","0","714","603","-44","13023219","8","7"
"20200519","2015","09480","373","0","COMPULAB_01","38:00:25:55:d6:d8","0","5800","417","-51","13023368","8","7"
"20200519","2015","09480","373","0","COMPULAB_02","38:00:25:55:d7:f0","0","4630","649","-47","13023368","8","7"
"20200519","2015","09480","373","0","COMPULAB_03","38:00:25:55:d3:db","0","8","742","-57","13023368","8","7"
"20200519","2015","09480","373","0","COMPULAB_04","38:00:25:55:c7:06","0","501","523","-45","13023368","8","7"
"20200519","2015","09598","550","0","COMPULAB_01","38:00:25:55:d6:d8","0","6090","700","-52","13023495","8","7"
"20200519","2015","09598","550","0","COMPULAB_02","38:00:25:55:d7:f0","0","4359","508","-47","13023495","8","7"
"20200519","2015","09598","550","0","COMPULAB_03","38:00:25:55:d3:db","0","920","563","-55","13023495","8","7"
"20200519","2015","09598","550","0","COMPULAB_04","38:00:25:55:c7:06","0","-109","600","-44","13023495","8","7"
"20200519","2015","09711","550","0","COMPULAB_01","38:00:25:55:d6:d8","0","6472","457","-53","13023622","8","7"
"20200519","2015","09711","550","0","COMPULAB_02","38:00:25:55:d7:f0","0","4017","432","-47","13023622","8","7"
"20200519","2015","09711","550","0","COMPULAB_03","38:00:25:55:d3:db","0","1669","898","-54","13023622","8","7"
"20200519","2015","09711","550","0","COMPULAB_04","38:00:25:55:c7:06","0","-503","803","-44","13023622","8","7"
"20200519","2015","09962","914","0","COMPULAB_01","38:00:25:55:d6:d8","0","5909","775","-53","13023876","8","7"
"20200519","2015","09962","914","0","COMPULAB_02","38:00:25:55:d7:f0","0","2387","500","-50","13023876","8","7"
"20200519","2015","09962","914","0","COMPULAB_03","38:00:25:55:d3:db","0","-1478","4199","-54","13023876","8","7"
"20200519","2015","09962","914","0","COMPULAB_04","38:00:25:55:c7:06","0","839","473","-44","13023876","8","7"
"20200519","2015","10103","914","0","COMPULAB_01","38:00:25:55:d6:d8","0","5863","975","-53","13024001","8","7"
"20200519","2015","10103","914","0","COMPULAB_02","38:00:25:55:d7:f0","0","2244","938","-52","13024001","8","7"
"20200519","2015","10103","914","0","COMPULAB_03","38:00:25:55:d3:db","0","492","2177","-52","13024001","8","7"
"20200519","2015","10103","914","0","COMPULAB_04","38:00:25:55:c7:06","0","348","490","-44","13024001","8","7"
"20200519","2015","10360","1253","0","COMPULAB_01","38:00:25:55:d6:d8","0","5838","2094","-54","13024257","8","7"
"20200519","2015","10360","1253","0","COMPULAB_02","38:00:25:55:d7:f0","0","2351","708","-56","13024257","8","7"
"20200519","2015","10360","1253","0","COMPULAB_03","38:00:25:55:d3:db","0","-1455","1958","-61","13024257","8","7"
"20200519","2015","10360","1253","0","COMPULAB_04","38:00:25:55:c7:06","0","-231","446","-48","13024257","8","7"
"20200519","2015","10625","1424","0","COMPULAB_01","38:00:25:55:d6:d8","0","4560","938","-52","13024511","8","7"
"20200519","2015","10625","1424","0","COMPULAB_02","38:00:25:55:d7:f0","0","3191","428","-52","13024511","8","7"
"20200519","2015","10625","1424","0","COMPULAB_03","38:00:25:55:d3:db","0","-1269","2194","-50","13024511","8","7"
"20200519","2015","10625","1424","0","COMPULAB_04","38:00:25:55:c7:06","0","675","444","-45","13024511","8","7"
"20200519","2015","10861","1742","0","COMPULAB_01","38:00:25:55:d6:d8","0","5134","386","-52","13024767","8","7"
"20200519","2015","10861","1742","0","COMPULAB_02","38:00:25:55:d7:f0","0","2395","2823","-66","13024767","8","7"
"20200519","2015","10861","1742","0","COMPULAB_03","38:00:25:55:d3:db","0","547","1231","-51","13024767","8","7"
"20200519","2015","10861","1742","0","COMPULAB_04","38:00:25:55:c7:06","0","-731","848","-49","13024767","8","7"
"20200519","2015","11522","2446","0","COMPULAB_01","38:00:25:55:d6:d8","0","3939","2110","-52","13025412","8","7"
"20200519","2015","11522","2446","0","COMPULAB_02","38:00:25:55:d7:f0","0","2983","1068","-54","13025412","8","7"
"20200519","2015","11522","2446","0","COMPULAB_03","38:00:25:55:d3:db","0","3988","1386","-52","13025412","8","7"
