"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20200519","2020","17994","183","0","COMPULAB_01","38:00:25:55:d6:d8","0","3504","889","-60","13331837","8","7"
"20200519","2020","17994","183","0","COMPULAB_02","38:00:25:55:d7:f0","0","-887","1199","-55","13331837","8","7"
"20200519","2020","17994","183","0","COMPULAB_03","38:00:25:55:d3:db","0","1537","616","-54","13331837","8","7"
"20200519","2020","17994","183","0","COMPULAB_04","38:00:25:55:c7:06","0","1692","927","-48","13331837","8","7"
"20200519","2020","18484","752","0","COMPULAB_01","38:00:25:55:d6:d8","0","2724","895","-54","13332350","8","7"
"20200519","2020","18484","752","0","COMPULAB_02","38:00:25:55:d7:f0","0","177","671","-53","13332350","8","7"
"20200519","2020","18484","752","0","COMPULAB_03","38:00:25:55:d3:db","0","-187","1191","-56","13332350","8","7"
"20200519","2020","18484","752","0","COMPULAB_04","38:00:25:55:c7:06","0","1721","775","-49","13332350","8","7"
"20200519","2020","18640","752","0","COMPULAB_01","38:00:25:55:d6:d8","0","4061","711","-54","13332480","8","7"
"20200519","2020","18640","752","0","COMPULAB_02","38:00:25:55:d7:f0","0","725","1050","-50","13332480","8","7"
"20200519","2020","18640","752","0","COMPULAB_03","38:00:25:55:d3:db","0","-306","1318","-53","13332480","8","7"
"20200519","2020","18640","752","0","COMPULAB_04","38:00:25:55:c7:06","0","1022","1067","-48","13332480","8","7"
"20200519","2020","18917","997","0","COMPULAB_01","38:00:25:55:d6:d8","0","3619","804","-52","13332742","8","7"
"20200519","2020","18917","997","0","COMPULAB_02","38:00:25:55:d7:f0","0","-512","606","-52","13332742","8","7"
"20200519","2020","18917","997","0","COMPULAB_03","38:00:25:55:d3:db","0","4453","805","-55","13332742","8","7"
"20200519","2020","18917","997","0","COMPULAB_04","38:00:25:55:c7:06","0","1971","800","-48","13332742","8","7"
"20200519","2020","19184","1482","0","COMPULAB_01","38:00:25:55:d6:d8","0","3477","588","-51","13333002","8","7"
"20200519","2020","19184","1482","0","COMPULAB_02","38:00:25:55:d7:f0","0","1366","314","-52","13333002","8","7"
"20200519","2020","19184","1482","0","COMPULAB_03","38:00:25:55:d3:db","0","2419","798","-57","13333002","8","7"
"20200519","2020","19184","1482","0","COMPULAB_04","38:00:25:55:c7:06","0","3923","1211","-51","13333002","8","7"
"20200519","2020","19426","1725","0","COMPULAB_01","38:00:25:55:d6:d8","0","2756","923","-51","13333261","8","7"
"20200519","2020","19426","1725","0","COMPULAB_02","38:00:25:55:d7:f0","0","-803","782","-54","13333261","8","7"
"20200519","2020","19426","1725","0","COMPULAB_03","38:00:25:55:d3:db","0","953","2215","-54","13333261","8","7"
"20200519","2020","19426","1725","0","COMPULAB_04","38:00:25:55:c7:06","0","1610","1274","-51","13333261","8","7"
"20200519","2020","19884","1949","0","COMPULAB_01","38:00:25:55:d6:d8","0","1550","1913","-54","13333651","8","7"
"20200519","2020","19884","1949","0","COMPULAB_02","38:00:25:55:d7:f0","0","-388","1023","-53","13333651","8","7"
"20200519","2020","19884","1949","0","COMPULAB_03","38:00:25:55:d3:db","0","-1785","2464","-54","13333651","8","7"
"20200519","2020","19884","1949","0","COMPULAB_04","38:00:25:55:c7:06","0","643","1033","-50","13333651","8","7"
"20200519","2020","20260","2507","0","COMPULAB_01","38:00:25:55:d6:d8","0","1945","665","-49","13334048","8","7"
"20200519","2020","20260","2507","0","COMPULAB_02","38:00:25:55:d7:f0","0","201","518","-53","13334048","8","7"
"20200519","2020","20260","2507","0","COMPULAB_03","38:00:25:55:d3:db","0","2222","765","-52","13334048","8","7"
"20200519","2020","20260","2507","0","COMPULAB_04","38:00:25:55:c7:06","0","2387","742","-50","13334048","8","7"
"20200519","2020","20784","3097","0","COMPULAB_01","38:00:25:55:d6:d8","0","1636","2868","-57","13334563","8","7"
"20200519","2020","20784","3097","0","COMPULAB_02","38:00:25:55:d7:f0","0","2024","774","-54","13334563","8","7"
"20200519","2020","20784","3097","0","COMPULAB_03","38:00:25:55:d3:db","0","4072","2371","-52","13334563","8","7"
"20200519","2020","20784","3097","0","COMPULAB_04","38:00:25:55:c7:06","0","2311","654","-51","13334563","8","7"
"20200519","2020","21458","3740","0","COMPULAB_01","38:00:25:55:d6:d8","0","688","1692","-52","13335212","8","7"
"20200519","2020","21458","3740","0","COMPULAB_02","38:00:25:55:d7:f0","0","3036","1657","-55","13335212","8","7"
"20200519","2020","21458","3740","0","COMPULAB_03","38:00:25:55:d3:db","0","4521","2070","-57","13335212","8","7"
"20200519","2020","21458","3740","0","COMPULAB_04","38:00:25:55:c7:06","0","662","1797","-50","13335212","8","7"
"20200519","2020","21632","3740","0","COMPULAB_01","38:00:25:55:d6:d8","0","505","592","-51","13335340","8","7"
"20200519","2020","21632","3740","0","COMPULAB_02","38:00:25:55:d7:f0","0","44","1472","-54","13335340","8","7"
"20200519","2020","21632","3740","0","COMPULAB_03","38:00:25:55:d3:db","0","5887","1162","-59","13335340","8","7"
"20200519","2020","21632","3740","0","COMPULAB_04","38:00:25:55:c7:06","0","3371","1854","-50","13335340","8","7"
"20200519","2020","21778","3740","0","COMPULAB_01","38:00:25:55:d6:d8","0","1758","804","-48","13335471","8","7"
"20200519","2020","21778","3740","0","COMPULAB_02","38:00:25:55:d7:f0","0","875","1584","-52","13335471","8","7"
"20200519","2020","21778","3740","0","COMPULAB_03","38:00:25:55:d3:db","0","4884","1059","-61","13335471","8","7"
"20200519","2020","21778","3740","0","COMPULAB_04","38:00:25:55:c7:06","0","3517","1083","-49","13335471","8","7"
"20200519","2020","22646","4849","0","COMPULAB_01","38:00:25:55:d6:d8","0","-1076","1545","-52","13336264","8","7"
"20200519","2020","22646","4849","0","COMPULAB_02","38:00:25:55:d7:f0","0","719","976","-50","13336264","8","7"
"20200519","2020","22646","4849","0","COMPULAB_03","38:00:25:55:d3:db","0","5608","1203","-55","13336264","8","7"
"20200519","2020","22646","4849","0","COMPULAB_04","38:00:25:55:c7:06","0","699","2575","-60","13336264","8","7"
"20200519","2020","22790","4849","0","COMPULAB_01","38:00:25:55:d6:d8","0","-813","621","-48","13336396","8","7"
"20200519","2020","22790","4849","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1842","1417","-48","13336396","8","7"
"20200519","2020","22790","4849","0","COMPULAB_03","38:00:25:55:d3:db","0","4879","2832","-56","13336396","8","7"
"20200519","2020","22790","4849","0","COMPULAB_04","38:00:25:55:c7:06","0","3672","912","-47","13336396","8","7"
"20200519","2020","23048","5305","0","COMPULAB_01","38:00:25:55:d6:d8","0","-1850","734","-47","13336660","8","7"
"20200519","2020","23048","5305","0","COMPULAB_02","38:00:25:55:d7:f0","0","363","1391","-51","13336660","8","7"
"20200519","2020","23048","5305","0","COMPULAB_03","38:00:25:55:d3:db","0","7294","806","-51","13336660","8","7"
"20200519","2020","23048","5305","0","COMPULAB_04","38:00:25:55:c7:06","0","5599","1161","-47","13336659","8","7"
"20200519","2020","23311","5305","0","COMPULAB_01","38:00:25:55:d6:d8","0","-2731","761","-49","13336908","8","7"
"20200519","2020","23311","5305","0","COMPULAB_02","38:00:25:55:d7:f0","0","2384","834","-48","13336908","8","7"
"20200519","2020","23311","5305","0","COMPULAB_03","38:00:25:55:d3:db","0","6686","925","-52","13336908","8","7"
"20200519","2020","23311","5305","0","COMPULAB_04","38:00:25:55:c7:06","0","2526","1749","-50","13336908","8","7"
"20200519","2020","23692","5799","0","COMPULAB_01","38:00:25:55:d6:d8","0","-2555","661","-45","13337263","8","7"
"20200519","2020","23692","5799","0","COMPULAB_02","38:00:25:55:d7:f0","0","1188","542","-49","13337263","8","7"
"20200519","2020","23692","5799","0","COMPULAB_03","38:00:25:55:d3:db","0","5824","655","-53","13337263","8","7"
"20200519","2020","23692","5799","0","COMPULAB_04","38:00:25:55:c7:06","0","4085","1387","-50","13337263","8","7"
"20200519","2020","23775","5799","0","COMPULAB_01","38:00:25:55:d6:d8","0","-1334","1480","-49","13337380","8","7"
"20200519","2020","23775","5799","0","COMPULAB_02","38:00:25:55:d7:f0","0","553","1459","-56","13337380","8","7"
"20200519","2020","23775","5799","0","COMPULAB_03","38:00:25:55:d3:db","0","7950","855","-55","13337380","8","7"
"20200519","2020","23775","5799","0","COMPULAB_04","38:00:25:55:c7:06","0","4763","1941","-55","13337380","8","7"
"20200519","2020","23904","5799","0","COMPULAB_01","38:00:25:55:d6:d8","0","-1957","1002","-47","13337497","8","7"
"20200519","2020","23904","5799","0","COMPULAB_02","38:00:25:55:d7:f0","0","983","651","-49","13337497","8","7"
"20200519","2020","23904","5799","0","COMPULAB_03","38:00:25:55:d3:db","0","7696","1184","-53","13337497","8","7"
"20200519","2020","23904","5799","0","COMPULAB_04","38:00:25:55:c7:06","0","1632","1047","-49","13337497","8","7"
"20200519","2020","24017","6287","0","COMPULAB_01","38:00:25:55:d6:d8","0","-3731","1395","-50","13337614","8","7"
"20200519","2020","24017","6287","0","COMPULAB_02","38:00:25:55:d7:f0","0","-460","1639","-51","13337614","8","7"
"20200519","2020","24017","6287","0","COMPULAB_03","38:00:25:55:d3:db","0","7288","484","-53","13337614","8","7"
"20200519","2020","24017","6287","0","COMPULAB_04","38:00:25:55:c7:06","0","3227","840","-49","13337614","8","7"
"20200519","2020","24199","6287","0","COMPULAB_01","38:00:25:55:d6:d8","0","-2528","834","-43","13337733","8","7"
"20200519","2020","24199","6287","0","COMPULAB_02","38:00:25:55:d7:f0","0","-725","1477","-53","13337733","8","7"
"20200519","2020","24199","6287","0","COMPULAB_03","38:00:25:55:d3:db","0","7532","635","-50","13337733","8","7"
"20200519","2020","24199","6287","0","COMPULAB_04","38:00:25:55:c7:06","0","3027","567","-48","13337733","8","7"
"20200519","2020","24321","6287","0","COMPULAB_01","38:00:25:55:d6:d8","0","-3402","677","-42","13337849","8","7"
"20200519","2020","24321","6287","0","COMPULAB_02","38:00:25:55:d7:f0","0","1429","928","-48","13337849","8","7"
"20200519","2020","24321","6287","0","COMPULAB_03","38:00:25:55:d3:db","0","6782","634","-53","13337849","8","7"
"20200519","2020","24321","6287","0","COMPULAB_04","38:00:25:55:c7:06","0","4699","681","-48","13337849","8","7"
"20200519","2020","24413","6287","0","COMPULAB_01","38:00:25:55:d6:d8","0","-3133","569","-37","13337968","8","7"
"20200519","2020","24413","6287","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1438","2201","-48","13337968","8","7"
"20200519","2020","24413","6287","0","COMPULAB_03","38:00:25:55:d3:db","0","6699","768","-54","13337968","8","7"
"20200519","2020","24413","6287","0","COMPULAB_04","38:00:25:55:c7:06","0","3327","911","-49","13337968","8","7"
"20200519","2020","24755","6803","0","COMPULAB_01","38:00:25:55:d6:d8","0","-3360","1024","-39","13338321","8","7"
"20200519","2020","24755","6803","0","COMPULAB_02","38:00:25:55:d7:f0","0","1777","1341","-47","13338321","8","7"
"20200519","2020","24755","6803","0","COMPULAB_03","38:00:25:55:d3:db","0","9035","1791","-57","13338321","8","7"
"20200519","2020","24755","6803","0","COMPULAB_04","38:00:25:55:c7:06","0","3771","946","-53","13338321","8","7"
"20200519","2020","25141","7296","0","COMPULAB_01","38:00:25:55:d6:d8","0","-4042","696","-40","13338670","8","7"
"20200519","2020","25141","7296","0","COMPULAB_02","38:00:25:55:d7:f0","0","2383","966","-57","13338669","8","7"
"20200519","2020","25141","7296","0","COMPULAB_03","38:00:25:55:d3:db","0","6981","441","-55","13338669","8","7"
"20200519","2020","25141","7296","0","COMPULAB_04","38:00:25:55:c7:06","0","2256","711","-53","13338669","8","7"
"20200519","2020","25230","7296","0","COMPULAB_01","38:00:25:55:d6:d8","0","-3245","564","-38","13338787","8","7"
"20200519","2020","25230","7296","0","COMPULAB_02","38:00:25:55:d7:f0","0","1771","701","-54","13338787","8","7"
"20200519","2020","25230","7296","0","COMPULAB_03","38:00:25:55:d3:db","0","7191","361","-54","13338787","8","7"
"20200519","2020","25230","7296","0","COMPULAB_04","38:00:25:55:c7:06","0","3220","570","-51","13338787","8","7"
"20200519","2020","25490","7296","0","COMPULAB_01","38:00:25:55:d6:d8","0","-3499","592","-37","13339019","8","7"
"20200519","2020","25490","7296","0","COMPULAB_02","38:00:25:55:d7:f0","0","2109","760","-48","13339019","8","7"
"20200519","2020","25490","7296","0","COMPULAB_03","38:00:25:55:d3:db","0","5905","488","-62","13339019","8","7"
"20200519","2020","25490","7296","0","COMPULAB_04","38:00:25:55:c7:06","0","2315","1140","-50","13339019","8","7"
"20200519","2020","25601","7825","0","COMPULAB_01","38:00:25:55:d6:d8","0","-3899","596","-37","13339138","8","7"
"20200519","2020","25601","7825","0","COMPULAB_02","38:00:25:55:d7:f0","0","1563","823","-48","13339138","8","7"
"20200519","2020","25601","7825","0","COMPULAB_03","38:00:25:55:d3:db","0","7369","506","-58","13339138","8","7"
"20200519","2020","25601","7825","0","COMPULAB_04","38:00:25:55:c7:06","0","1497","1075","-53","13339138","8","7"
