"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20200519","2019","27434","0","0","COMPULAB_01","38:00:25:55:d6:d8","0","5300","454","-54","13281310","8","7"
"20200519","2019","27434","0","0","COMPULAB_02","38:00:25:55:d7:f0","0","-327","1307","-49","13281310","8","7"
"20200519","2019","27434","0","0","COMPULAB_03","38:00:25:55:d3:db","0","-1128","644","-59","13281310","8","7"
"20200519","2019","27434","0","0","COMPULAB_04","38:00:25:55:c7:06","0","160","913","-51","13281310","8","7"
"20200519","2019","27626","224","0","COMPULAB_01","38:00:25:55:d6:d8","0","3411","517","-59","13281468","8","7"
"20200519","2019","27626","224","0","COMPULAB_02","38:00:25:55:d7:f0","0","1528","675","-47","13281467","8","7"
"20200519","2019","27626","224","0","COMPULAB_03","38:00:25:55:d3:db","0","54","617","-59","13281467","8","7"
"20200519","2019","27626","224","0","COMPULAB_04","38:00:25:55:c7:06","0","332","406","-50","13281467","8","7"
"20200519","2019","27773","224","0","COMPULAB_01","38:00:25:55:d6:d8","0","3679","711","-55","13281626","8","7"
"20200519","2019","27773","224","0","COMPULAB_02","38:00:25:55:d7:f0","0","658","271","-52","13281626","8","7"
"20200519","2019","27773","224","0","COMPULAB_03","38:00:25:55:d3:db","0","3251","555","-60","13281626","8","7"
"20200519","2019","27773","224","0","COMPULAB_04","38:00:25:55:c7:06","0","15","601","-53","13281626","8","7"
"20200519","2019","28047","446","0","COMPULAB_01","38:00:25:55:d6:d8","0","3524","1268","-55","13281883","8","7"
"20200519","2019","28047","446","0","COMPULAB_02","38:00:25:55:d7:f0","0","-315","2381","-53","13281883","8","7"
"20200519","2019","28047","446","0","COMPULAB_03","38:00:25:55:d3:db","0","1039","2877","-54","13281883","8","7"
"20200519","2019","28047","446","0","COMPULAB_04","38:00:25:55:c7:06","0","325","528","-51","13281883","8","7"
"20200519","2019","29216","1621","0","COMPULAB_01","38:00:25:55:d6:d8","0","2894","938","-55","13282922","8","7"
"20200519","2019","29216","1621","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1239","1786","-54","13282921","8","7"
"20200519","2019","29216","1621","0","COMPULAB_03","38:00:25:55:d3:db","0","3409","1913","-50","13282921","8","7"
"20200519","2019","29216","1621","0","COMPULAB_04","38:00:25:55:c7:06","0","2254","684","-54","13282921","8","7"
"20200519","2019","29327","1621","0","COMPULAB_01","38:00:25:55:d6:d8","0","2825","509","-53","13283049","8","7"
"20200519","2019","29327","1621","0","COMPULAB_02","38:00:25:55:d7:f0","0","496","1438","-55","13283049","8","7"
"20200519","2019","29327","1621","0","COMPULAB_03","38:00:25:55:d3:db","0","569","3164","-52","13283049","8","7"
"20200519","2019","29327","1621","0","COMPULAB_04","38:00:25:55:c7:06","0","-675","1114","-59","13283049","8","7"
"20200519","2019","30076","2421","0","COMPULAB_01","38:00:25:55:d6:d8","0","1845","755","-52","13283704","8","7"
"20200519","2019","30076","2421","0","COMPULAB_02","38:00:25:55:d7:f0","0","-636","1706","-53","13283704","8","7"
"20200519","2019","30076","2421","0","COMPULAB_03","38:00:25:55:d3:db","0","3055","2175","-53","13283704","8","7"
"20200519","2019","30076","2421","0","COMPULAB_04","38:00:25:55:c7:06","0","1085","935","-53","13283704","8","7"
"20200519","2019","30185","2421","0","COMPULAB_01","38:00:25:55:d6:d8","0","2449","817","-51","13283837","8","7"
"20200519","2019","30185","2421","0","COMPULAB_02","38:00:25:55:d7:f0","0","-763","2792","-59","13283837","8","7"
"20200519","2019","30185","2421","0","COMPULAB_03","38:00:25:55:d3:db","0","3612","1796","-54","13283837","8","7"
"20200519","2019","30185","2421","0","COMPULAB_04","38:00:25:55:c7:06","0","879","899","-54","13283837","8","7"
"20200519","2019","30482","2866","0","COMPULAB_01","38:00:25:55:d6:d8","0","1013","560","-46","13284099","8","7"
"20200519","2019","30482","2866","0","COMPULAB_02","38:00:25:55:d7:f0","0","-745","1386","-55","13284099","8","7"
"20200519","2019","30482","2866","0","COMPULAB_03","38:00:25:55:d3:db","0","2849","1356","-53","13284099","8","7"
"20200519","2019","30482","2866","0","COMPULAB_04","38:00:25:55:c7:06","0","852","948","-51","13284098","8","7"
"20200519","2019","30713","3301","0","COMPULAB_01","38:00:25:55:d6:d8","0","282","437","-49","13284360","8","7"
"20200519","2019","30713","3301","0","COMPULAB_02","38:00:25:55:d7:f0","0","2198","713","-51","13284360","8","7"
"20200519","2019","30713","3301","0","COMPULAB_03","38:00:25:55:d3:db","0","2841","2814","-55","13284360","8","7"
"20200519","2019","30713","3301","0","COMPULAB_04","38:00:25:55:c7:06","0","2163","622","-56","13284360","8","7"
"20200519","2019","30873","3301","0","COMPULAB_01","38:00:25:55:d6:d8","0","215","602","-48","13284490","8","7"
"20200519","2019","30873","3301","0","COMPULAB_02","38:00:25:55:d7:f0","0","1051","349","-50","13284490","8","7"
"20200519","2019","30873","3301","0","COMPULAB_03","38:00:25:55:d3:db","0","5320","1406","-56","13284490","8","7"
"20200519","2019","30873","3301","0","COMPULAB_04","38:00:25:55:c7:06","0","1986","416","-49","13284490","8","7"
"20200519","2019","31028","3301","0","COMPULAB_01","38:00:25:55:d6:d8","0","157","454","-48","13284604","8","7"
"20200519","2019","31028","3301","0","COMPULAB_02","38:00:25:55:d7:f0","0","-566","1813","-54","13284604","8","7"
"20200519","2019","31028","3301","0","COMPULAB_03","38:00:25:55:d3:db","0","11","5749","-62","13284604","8","7"
"20200519","2019","31028","3301","0","COMPULAB_04","38:00:25:55:c7:06","0","2576","1752","-51","13284604","8","7"
"20200519","2019","31428","3822","0","COMPULAB_01","38:00:25:55:d6:d8","0","-741","572","-48","13284951","8","7"
"20200519","2019","31428","3822","0","COMPULAB_02","38:00:25:55:d7:f0","0","1025","1848","-51","13284951","8","7"
"20200519","2019","31428","3822","0","COMPULAB_03","38:00:25:55:d3:db","0","5046","2472","-57","13284950","8","7"
"20200519","2019","31428","3822","0","COMPULAB_04","38:00:25:55:c7:06","0","2679","1535","-48","13284950","8","7"
"20200519","2019","31527","3822","0","COMPULAB_01","38:00:25:55:d6:d8","0","200","262","-48","13285068","8","7"
"20200519","2019","31527","3822","0","COMPULAB_02","38:00:25:55:d7:f0","0","229","1236","-50","13285068","8","7"
"20200519","2019","31527","3822","0","COMPULAB_03","38:00:25:55:d3:db","0","6896","675","-55","13285067","8","7"
"20200519","2019","31527","3822","0","COMPULAB_04","38:00:25:55:c7:06","0","4603","1740","-48","13285067","8","7"
"20200519","2019","31936","4385","0","COMPULAB_01","38:00:25:55:d6:d8","0","-876","491","-47","13285419","8","7"
"20200519","2019","31936","4385","0","COMPULAB_02","38:00:25:55:d7:f0","0","160","1199","-52","13285418","8","7"
"20200519","2019","31936","4385","0","COMPULAB_03","38:00:25:55:d3:db","0","5952","1045","-55","13285418","8","7"
"20200519","2019","31936","4385","0","COMPULAB_04","38:00:25:55:c7:06","0","5014","1358","-51","13285418","8","7"
"20200519","2019","32161","4385","0","COMPULAB_01","38:00:25:55:d6:d8","0","-1133","926","-45","13285654","8","7"
"20200519","2019","32161","4385","0","COMPULAB_02","38:00:25:55:d7:f0","0","654","2905","-58","13285654","8","7"
"20200519","2019","32161","4385","0","COMPULAB_03","38:00:25:55:d3:db","0","6582","1857","-54","13285654","8","7"
"20200519","2019","32161","4385","0","COMPULAB_04","38:00:25:55:c7:06","0","1735","1520","-49","13285654","8","7"
"20200519","2019","32292","4385","0","COMPULAB_01","38:00:25:55:d6:d8","0","-1966","817","-48","13285768","8","7"
"20200519","2019","32292","4385","0","COMPULAB_02","38:00:25:55:d7:f0","0","2044","956","-49","13285768","8","7"
"20200519","2019","32292","4385","0","COMPULAB_03","38:00:25:55:d3:db","0","7413","770","-51","13285768","8","7"
"20200519","2019","32292","4385","0","COMPULAB_04","38:00:25:55:c7:06","0","2595","1230","-47","13285768","8","7"
"20200519","2019","32675","4980","0","COMPULAB_01","38:00:25:55:d6:d8","0","-954","457","-46","13286116","8","7"
"20200519","2019","32675","4980","0","COMPULAB_02","38:00:25:55:d7:f0","0","2665","669","-50","13286116","8","7"
"20200519","2019","32675","4980","0","COMPULAB_03","38:00:25:55:d3:db","0","6921","653","-51","13286116","8","7"
"20200519","2019","32675","4980","0","COMPULAB_04","38:00:25:55:c7:06","0","3935","1326","-50","13286116","8","7"
"20200519","2019","33073","5662","0","COMPULAB_01","38:00:25:55:d6:d8","0","-2004","463","-44","13286463","8","7"
"20200519","2019","33073","5662","0","COMPULAB_02","38:00:25:55:d7:f0","0","719","578","-49","13286463","8","7"
"20200519","2019","33073","5662","0","COMPULAB_03","38:00:25:55:d3:db","0","6060","846","-62","13286463","8","7"
"20200519","2019","33073","5662","0","COMPULAB_04","38:00:25:55:c7:06","0","4460","2934","-48","13286463","8","7"
"20200519","2019","33468","5662","0","COMPULAB_01","38:00:25:55:d6:d8","0","-2331","580","-46","13286809","8","7"
"20200519","2019","33468","5662","0","COMPULAB_02","38:00:25:55:d7:f0","0","416","995","-49","13286809","8","7"
"20200519","2019","33468","5662","0","COMPULAB_03","38:00:25:55:d3:db","0","6830","480","-53","13286809","8","7"
"20200519","2019","33468","5662","0","COMPULAB_04","38:00:25:55:c7:06","0","1574","948","-52","13286809","8","7"
