2151,5000
2647,5000
2698,5000
2139,5000
2804,5000
3649,5000
2721,5000
3115,5000
2592,5000
2681,5000
3040,5000
2958,5000
2525,5000
3112,5000
2353,5000
2142,5000
3303,5000
2406,5000
2669,5000
2241,5000
3129,5000
2746,5000
3139,5000
2505,5000
2941,5000
3078,5000
2713,5000
3100,5000
3141,5000
2840,5000
3239,5000
3098,5000
2803,5000
2184,5000
2733,5000
3427,5000
2554,5000
2306,5000
3185,5000
2816,5000
2828,5000
2926,5000
2922,5000
2516,5000
3056,5000
2514,5000
2606,5000
2956,5000
2810,5000
2991,5000
2764,5000
3291,5000
3006,5000
3090,5000
2951,5000
2889,5000
2877,5000
3277,5000
3305,5000
3170,5000
2394,5000
3255,5000
2784,5000
2961,5000
2865,5000
2850,5000
2938,5000
2990,5000
3022,5000
3333,5000
3206,5000
3327,5000
4014,5000
3211,5000
2941,5000
3276,5000
3200,5000
3095,5000
3327,5000
3228,5000
2937,5000
3100,5000
3173,5000
3160,5000
2332,5000
2846,5000
2876,5000
3286,5000
3256,5000
2566,5000
2652,5000
2983,5000
2600,5000
2888,5000
3202,5000
2779,5000
8781,10000
7186,10000
8497,10000
7633,10000
8465,10000
7909,10000
7732,10000
8301,10000
8562,10000
7428,10000
8076,10000
7156,10000
8882,10000
7395,10000
8295,10000
7860,10000
8907,10000
6237,10000
8156,10000
6863,10000
8522,10000
7336,10000
7574,10000
7133,10000
8418,10000
6522,10000
8368,10000
6567,10000
8254,10000
6789,10000
8415,10000
7868,10000
7396,10000
7106,10000
8350,10000
7067,10000
8395,10000
7909,10000
8604,10000
7379,10000
8352,10000
8113,10000
8944,10000
7554,10000
8950,10000
7860,10000
8482,10000
7042,10000
8422,10000
7210,10000
8826,10000
6881,10000
8973,10000
6875,10000
8512,10000
6336,10000
8700,10000
6557,10000
9082,10000
6419,10000
8632,10000
7453,10000
8978,10000
6694,10000
9000,10000
7158,10000
8917,10000
7322,10000
8907,10000
6257,10000
8349,10000
7070,10000
8623,10000
7378,10000
8746,10000
7310,10000
9203,10000
5856,10000
8234,10000
7202,10000
8123,10000
7591,10000
8288,10000
7306,10000
8604,10000
8733,10000
8512,10000
7250,10000
14207,15000
13184,15000
14097,15000
12256,15000
13640,15000
12372,15000
14056,15000
12741,15000
13913,15000
12517,15000
13743,15000
13741,15000
14136,15000
13738,15000
14012,15000
14126,15000
13902,15000
14190,15000
14361,15000
13894,15000
14055,15000
13874,15000
14210,15000
13673,15000
13805,15000
13864,15000
13568,15000
12900,15000
13451,15000
12710,15000
14696,15000
14835,15000
14768,15000
14423,15000
14041,15000
13719,15000
14155,15000
13719,15000
14357,15000
13629,15000
14557,15000
13989,15000
13825,15000
13865,15000
14386,15000
13651,15000
13584,15000
14130,15000
14767,15000
13765,15000
14613,15000
14079,15000
13346,15000
13861,15000
13724,15000
14668,15000
13580,15000
14836,15000
13961,15000
14557,15000
13881,15000
14373,15000
13435,15000
14127,15000
14100,15000
14631,15000
14747,15000
14171,15000
14272,15000
14588,15000
14517,15000
14435,15000
14436,15000
14344,15000
14252,15000
14261,15000
14350,15000
14660,15000
14042,15000
14450,15000
18634,20000
18575,20000
19846,20000
19697,20000
21043,20000
19648,20000
18505,20000
17879,20000
17965,20000
18838,20000
18890,20000
18847,20000
17977,20000
18749,20000
18446,20000
19726,20000
19817,20000
20520,20000
20131,20000
20474,20000
19561,20000
20137,20000
22816,20000
20034,20000
22523,20000
20527,20000
22040,20000
19594,20000
19120,20000
19803,20000
20003,20000
19906,20000
19138,20000
20710,20000
20403,20000
20174,20000
19816,20000
19983,20000
19921,20000
20110,20000
21020,20000
20111,20000
21255,20000
20362,20000
20808,20000
20407,20000
21390,20000
20008,20000
20626,20000
19991,20000
19634,20000
19936,20000
20109,20000
20553,20000
19783,20000
20000,20000
20277,20000
19876,20000
19507,20000
19683,20000
18712,20000
19728,20000
19608,20000
19872,20000
18968,20000
19757,20000
18759,20000
20318,20000
19765,20000
20021,20000
18756,20000
20106,20000
18816,20000
19906,20000
20199,20000
19572,20000
19997,20000
19760,20000
18502,20000
19284,20000
19701,20000
18978,20000
19061,20000
19367,20000
18569,20000
19764,20000
19622,20000
19894,20000
19576,20000
24908,25000
25119,25000
24995,25000
24987,25000
25037,25000
25018,25000
25489,25000
26219,25000
25840,25000
25818,25000
26313,25000
25530,25000
24552,25000
25181,25000
25187,25000
25156,25000
25957,25000
26262,25000
25354,25000
25048,25000
24524,25000
25112,25000
25772,25000
25468,25000
25311,25000
25845,25000
24941,25000
24599,25000
25214,25000
24090,25000
25340,25000
24795,25000
25144,25000
24974,25000
25449,25000
24137,25000
25019,25000
25020,25000
24398,25000
24760,25000
24585,25000
24150,25000
24820,25000
24876,25000
25484,25000
24856,25000
25157,25000
23902,25000
24882,25000
25590,25000
25028,25000
26217,25000
25071,25000
24546,25000
24959,25000
24656,25000
24850,25000
24483,25000
25337,25000
24069,25000
25055,25000
23871,25000
25621,25000
25207,25000
24758,25000
24993,25000
25451,25000
25552,25000
25005,25000
24504,25000
25726,25000
25307,25000
25554,25000
25040,25000
25538,25000
25137,25000
25492,25000
25605,25000
25227,25000
24341,25000
25376,25000
24744,25000
25180,25000
24849,25000
25267,25000
24969,25000
30382,30000
29918,30000
30894,30000
30691,30000
30510,30000
30375,30000
28104,30000
30186,30000
29327,30000
30774,30000
29605,30000
27574,30000
28436,30000
30647,30000
29447,30000
32105,30000
29070,30000
27678,30000
28787,30000
27528,30000
29501,30000
27922,30000
29338,30000
29148,30000
28530,30000
29733,30000
28032,30000
30189,30000
28946,30000
28588,30000
28308,30000
28591,30000
28378,30000
28827,30000
28606,30000
29597,30000
28348,30000
30293,30000
27655,30000
30198,30000
29000,30000
30032,30000
29148,30000
31298,30000
30366,30000
31009,30000
30899,30000
30771,30000
31003,30000
28147,30000
30376,30000
27931,30000
33774,30000
27834,30000
34264,30000
28750,30000
35498,30000
28494,30000
31455,30000
31425,30000
30944,30000
27590,30000
29526,30000
27341,30000
29894,30000
28594,30000
29018,30000
28643,30000
28409,30000
29190,30000
28646,30000
28531,30000
27213,30000
28313,30000
29378,30000
28453,30000
28123,30000
28538,30000
28774,30000
28345,30000
29634,30000
28253,30000
28510,30000
28422,30000
37210,35000
35566,35000
36715,35000
34741,35000
35527,35000
34463,35000
35215,35000
34163,35000
34057,35000
34538,35000
34730,35000
35148,35000
34684,35000
35468,35000
35501,35000
35567,35000
34988,35000
33807,35000
35564,35000
34469,35000
35142,35000
34530,35000
35845,35000
34368,35000
35367,35000
34450,35000
36279,35000
35320,35000
35662,35000
35061,35000
35638,35000
35113,35000
36036,35000
34532,35000
35314,35000
35233,35000
35494,35000
34182,35000
35993,35000
35002,35000
35671,35000
34754,35000
36100,35000
34913,35000
36257,35000
34768,35000
35401,35000
34395,35000
35708,35000
35213,35000
35311,35000
35137,35000
35916,35000
34716,35000
36110,35000
34009,35000
36238,35000
34877,35000
36022,35000
34828,35000
36445,35000
34834,35000
36395,35000
34532,35000
36214,35000
35071,35000
35870,35000
34932,35000
36038,35000
34500,35000
36232,35000
34230,35000
36003,35000
34939,35000
36136,35000
34922,35000
36437,35000
34623,35000
36777,35000
34353,35000
36345,35000
34932,35000
36688,35000
34405,35000
36768,35000
38997,40000
38561,40000
38987,40000
39582,40000
38556,40000
39588,40000
39279,40000
40280,40000
39416,40000
40534,40000
39274,40000
40556,40000
39988,40000
40821,40000
38751,40000
38776,40000
39656,40000
40250,40000
38907,40000
40210,40000
39288,40000
39649,40000
39485,40000
38338,40000
38875,40000
39898,40000
39999,40000
41182,40000
40712,40000
41529,40000
41154,40000
41555,40000
41681,40000
40806,40000
41989,40000
40960,40000
40627,40000
40736,40000
40813,40000
40500,40000
41310,40000
41569,40000
41006,40000
40803,40000
41101,40000
40782,40000
41537,40000
41980,40000
41041,40000
41638,40000
41144,40000
41576,40000
42376,40000
41541,40000
41332,40000
41830,40000
41518,40000
42561,40000
41174,40000
41201,40000
40799,40000
40277,40000
41623,40000
42253,40000
40718,40000
41458,40000
41638,40000
42274,40000
41327,40000
42113,40000
41759,40000
41874,40000
40983,40000
41827,40000
