1.2,,4.1429,-60
1.2,,4.4849,-60
1.2,,4.9679,-61
1.2,,4.6819,-62
1.2,,4.6959,-61
1.2,,4.8959,-61
1.2,,4.7329,-62
1.2,,4.7739,-61
1.2,,4.5399,-57
1.2,,4.8469,-57
1.2,,4.0359,-58
1.2,,4.4199,-59
1.2,,3.9949,-60
1.2,,4.4959,-59
1.2,,4.8329,-58
1.2,,5.2379,-57
1.2,,5.6869,-57
1.2,,4.8819,-57
1.2,,5.5649,-57
1.2,,5.5219,-58
1.2,,5.5529,-58
1.2,,4.9979,-60
1.2,,4.7599,-57
1.2,,4.8599,-57
1.2,,4.9549,-56
1.2,,5.4219,-57
1.2,,5.4689,-59
1.2,,5.4329,-58
1.2,,5.4379,-56
1.2,,5.2049,-55
1.2,,5.3809,-55
1.2,,5.5949,-55
1.2,,6.0169,-56
1.2,,6.0729,-56
1.2,,6.0869,-57
1.2,,5.7889,-57
1.2,,5.0009,-57
1.2,,5.6759,-57
1.2,,6.3009,-58
1.2,,6.5519,-58
1.2,,6.3019,-59
1.2,,5.9969,-61
1.2,,5.3999,-59
1.2,,4.4699,-59
1.2,,4.4149,-56
1.2,,6.0749,-55
1.2,,4.9359,-52
1.2,,3.8239,-57
1.2,,4.1099,-53
1.2,,4.5539,-54
1.2,,6.2509,-55
1.2,,4.2419,-55
1.2,,4.2859,-55
1.2,,4.9969,-57
1.2,,5.8159,-58
1.2,,5.0579,-62
1.2,,5.9989,-59
1.2,,6.8459,-58
1.2,,4.8069,-57
1.2,,4.3819,-55
1.2,,4.1379,-53
1.2,,4.9029,-53
1.2,,5.1179,-54
1.2,,4.7899,-54
1.2,,5.2309,-54
1.2,,5.2639,-55
1.2,,4.7779,-55
1.2,,4.7639,-53
1.2,,4.8339,-53
1.2,,5.5969,-54
1.2,,4.9679,-54
1.2,,5.0389,-54
1.2,,4.8899,-53
1.2,,4.7839,-55
1.2,,4.7159,-54
1.2,,5.0539,-55
1.2,,4.9279,-54
1.2,,5.2559,-54
1.2,,4.8129,-54
1.2,,4.4949,-55
1.2,,5.1509,-55
1.2,,4.8049,-54
1.2,,4.7769,-54
1.2,,4.3359,-54
1.2,,5.1119,-54
1.2,,4.1659,-54
1.2,,4.4919,-53
1.2,,4.9119,-53
1.2,,4.3519,-54
1.2,,4.5739,-54
1.2,,4.9149,-55
1.2,,4.3279,-56
1.2,,4.8769,-54
1.2,,4.8779,-55
1.2,,4.6759,-55
1.2,,5.0909,-55
1.2,,4.7909,-54
1.2,,4.1579,-54
1.2,,4.6029,-54
1.2,,5.1789,-55
1.2,,4.6669,-55
1.2,,5.2039,-56
1.2,,5.4429,-61
1.2,,6.7389,-57
1.2,,5.8789,-60
1.2,,5.6219,-57
1.2,,5.6469,-60
1.2,,6.2479,-56
1.2,,5.7649,-56
1.2,,3.7739,-57
1.2,,5.3519,-59
1.2,,4.9219,-65
1.2,,5.1859,-58
1.2,,2.2919,-52
1.2,,4.1749,-52
1.2,,4.1089,-52
1.2,,4.7359,-52
1.2,,4.4309,-52
1.2,,4.0109,-53
1.2,,4.9099,-56
1.2,,4.1489,-52
1.2,,3.1129,-58
1.2,,5.6209,-55
1.2,,4.0639,-51
1.2,,3.5539,-51
1.2,,3.8179,-53
1.2,,4.2259,-54
1.2,,5.3039,-52
1.2,,5.3489,-52
1.2,,4.6449,-57
1.2,,4.5129,-56
1.2,,4.6119,-53
1.2,,4.3929,-56
1.2,,5.0039,-58
1.2,,4.8929,-57
1.2,,4.2449,-56
1.2,,4.9959,-58
1.2,,4.2319,-55
1.2,,4.0179,-55
1.2,,4.0109,-54
1.2,,3.8749,-56
1.2,,4.7859,-58
1.2,,4.6039,-59
1.2,,4.2549,-56
1.2,,4.8629,-56
1.2,,5.3989,-56
1.2,,5.6549,-55
1.2,,4.7969,-57
1.2,,4.5719,-57
1.2,,4.0099,-55
1.2,,4.4879,-55
1.2,,3.8809,-55
1.2,,3.2019,-54
1.2,,3.8069,-55
1.2,,4.3609,-55
1.2,,4.4919,-53
1.2,,4.4179,-56
1.2,,4.5089,-54
1.2,,3.9549,-54
1.2,,5.0749,-55
1.2,,4.5359,-54
1.2,,4.8349,-54
1.2,,4.9099,-56
1.2,,4.7879,-57
1.2,,5.2579,-56
1.2,,5.0869,-56
1.2,,4.6829,-56
1.2,,4.9549,-55
1.2,,4.7889,-55
1.2,,4.9609,-55
1.2,,4.8139,-53
1.2,,4.9359,-53
1.2,,4.9309,-53
1.2,,5.0749,-54
1.2,,3.9009,-53
1.2,,4.7229,-54
1.2,,5.0359,-54
1.2,,4.4499,-58
1.2,,5.0179,-55
1.2,,2.9229,-56
1.2,,3.7999,-54
1.2,,4.5389,-55
1.2,,3.0949,-53
1.2,,4.5249,-56
1.2,,4.6959,-56
1.2,,4.1759,-55
1.2,,4.6449,-55
1.2,,3.6059,-54
1.2,,4.4079,-54
1.2,,2.9999,-54
1.2,,3.1479,-54
1.2,,3.1209,-54
1.2,,3.4969,-54
1.2,,3.0089,-54
1.2,,3.2509,-54
1.2,,3.2959,-53
1.2,,4.2169,-54
1.2,,3.9779,-54
1.2,,3.0829,-55
1.2,,4.0559,-55
1.2,,3.4739,-55
1.2,,3.2009,-55
1.2,,4.1969,-55
1.2,,3.5709,-55
1.2,,3.0709,-54
1.2,,3.3059,-54
1.2,,3.7309,-56
1.2,,3.3639,-55
1.2,,4.0039,-54
1.2,,3.4409,-54
1.2,,4.3719,-53
1.2,,3.3929,-53
1.2,,3.0209,-54
1.2,,3.9879,-55
1.2,,3.2339,-53
1.2,,4.0569,-53
1.2,,3.5549,-53
1.2,,4.3979,-53
1.2,,3.7589,-54
1.2,,3.6459,-53
1.2,,3.3929,-53
1.2,,4.1309,-53
1.2,,3.8679,-53
1.2,,3.2199,-53
1.2,,2.8759,-53
1.2,,3.8649,-53
1.2,,2.7549,-54
1.2,,3.3849,-54
1.2,,2.8759,-54
1.2,,2.7619,-54
1.2,,3.3019,-54
1.2,,3.7069,-54
1.2,,3.5189,-53
1.2,,4.1679,-53
1.2,,3.8049,-53
1.2,,3.8259,-54
1.2,,3.8749,-54
1.2,,3.7599,-53
1.2,,3.8449,-54
1.2,,4.2129,-54
1.2,,3.0979,-53
1.2,,4.4279,-53
1.2,,3.1199,-53
1.2,,3.1879,-53
1.2,,3.4999,-53
1.2,,2.9549,-53
1.2,,2.9619,-53
1.2,,3.2539,-53
1.2,,3.1759,-53
1.2,,3.0779,-53
1.2,,3.2529,-54
1.2,,3.8059,-53
1.2,,3.4039,-53
1.2,,3.4059,-53
1.2,,3.8289,-53
1.2,,3.4789,-53
1.2,,2.9279,-54
1.2,,2.6669,-54
1.2,,2.1379,-54
1.2,,2.2589,-54
1.2,,2.8199,-53
1.2,,3.1519,-53
1.2,,2.7379,-53
1.2,,2.5759,-53
1.2,,3.1499,-53
1.2,,2.8499,-53
1.2,,2.7959,-53
1.2,,3.3789,-53
