19.1,,8.4609,-53
19.1,,7.9019,-53
19.1,,7.9279,-53
19.1,,7.7749,-53
19.1,,8.5359,-52
19.1,,8.3999,-51
19.1,,7.7879,-51
19.1,,9.2639,-51
19.1,,9.4209,-51
19.1,,8.4729,-53
19.1,,7.7779,-54
19.1,,9.5609,-56
19.1,,9.1209,-53
19.1,,9.1559,-54
19.1,,9.2199,-53
19.1,,8.9529,-53
19.1,,8.3019,-55
19.1,,8.6889,-55
19.1,,9.4999,-54
19.1,,9.1319,-52
19.1,,8.9689,-53
19.1,,9.0529,-53
19.1,,8.4219,-54
19.1,,8.6629,-57
19.1,,9.3139,-55
19.1,,8.6729,-54
19.1,,8.1119,-55
19.1,,8.5379,-55
19.1,,9.4409,-54
19.1,,9.3779,-55
19.1,,7.9959,-59
19.1,,8.7609,-55
19.1,,8.5249,-59
19.1,,9.1219,-53
19.1,,9.6189,-52
19.1,,9.6249,-52
19.1,,8.9939,-53
19.1,,9.4209,-54
19.1,,7.9809,-55
19.1,,9.4279,-55
19.1,,9.1599,-55
19.1,,9.1929,-56
19.1,,9.1769,-56
19.1,,8.6679,-55
19.1,,9.2759,-55
19.1,,9.1829,-55
19.1,,9.1039,-55
19.1,,8.8389,-55
19.1,,9.1979,-55
19.1,,9.2209,-55
19.1,,8.9349,-55
19.1,,9.2029,-55
19.1,,8.8319,-55
19.1,,9.0259,-55
19.1,,9.0439,-55
19.1,,9.0849,-55
19.1,,9.1129,-55
19.1,,8.8709,-55
19.1,,9.0159,-55
19.1,,8.4659,-54
19.1,,9.0969,-54
19.1,,9.1029,-54
19.1,,8.6519,-54
19.1,,8.7159,-55
19.1,,8.6659,-55
19.1,,8.7469,-55
19.1,,8.7839,-55
19.1,,8.8939,-55
19.1,,8.8889,-55
19.1,,8.7729,-55
19.1,,9.0719,-54
19.1,,8.8029,-54
19.1,,8.8569,-55
19.1,,9.0629,-55
19.1,,8.7389,-55
19.1,,8.8999,-55
19.1,,8.6359,-55
19.1,,8.9869,-55
19.1,,8.8639,-55
19.1,,9.1079,-55
19.1,,9.0299,-55
19.1,,9.2469,-55
19.1,,9.2789,-55
19.1,,8.6719,-55
19.1,,8.6389,-55
19.1,,9.3239,-55
19.1,,8.9639,-55
19.1,,8.9869,-55
19.1,,8.8229,-55
19.1,,8.5149,-56
19.1,,8.6449,-55
19.1,,8.6719,-56
19.1,,9.4439,-55
19.1,,9.1349,-55
19.1,,8.9149,-55
19.1,,8.6409,-55
19.1,,8.9239,-55
19.1,,8.9649,-55
19.1,,8.6449,-55
19.1,,9.3049,-55
19.1,,8.8249,-55
19.1,,9.1079,-55
19.1,,8.5649,-55
19.1,,8.6689,-55
19.1,,8.8059,-55
19.1,,8.7699,-55
19.1,,8.8549,-55
19.1,,8.6739,-55
19.1,,9.2429,-55
19.1,,8.7349,-55
19.1,,8.7089,-55
19.1,,8.7589,-55
19.1,,8.4359,-55
19.1,,8.8349,-55
19.1,,8.8859,-55
19.1,,8.7639,-55
19.1,,8.7289,-55
19.1,,8.9419,-55
19.1,,8.7409,-55
19.1,,8.8369,-55
19.1,,9.0649,-55
19.1,,8.4859,-55
19.1,,8.8399,-55
19.1,,8.7739,-55
19.1,,8.3649,-55
19.1,,9.5159,-55
19.1,,8.7869,-55
19.1,,9.0609,-55
19.1,,9.1049,-55
19.1,,9.5069,-55
19.1,,8.9819,-55
19.1,,8.7409,-55
19.1,,8.8589,-55
19.1,,9.1119,-55
19.1,,9.0709,-55
19.1,,9.1369,-55
19.1,,8.7899,-55
19.1,,9.0389,-55
19.1,,9.1709,-55
19.1,,9.1899,-55
19.1,,8.7559,-55
19.1,,8.8099,-56
19.1,,8.6839,-55
19.1,,8.8569,-56
19.1,,9.2339,-56
19.1,,9.4509,-56
19.1,,9.2889,-56
19.1,,9.1519,-56
19.1,,9.3999,-56
19.1,,8.9619,-56
19.1,,9.0159,-56
19.1,,8.9959,-56
19.1,,8.8449,-56
19.1,,9.3129,-56
19.1,,8.5429,-56
19.1,,8.8809,-56
19.1,,9.0649,-56
19.1,,8.4309,-56
19.1,,8.9029,-56
19.1,,8.7569,-56
19.1,,8.9459,-56
19.1,,8.8549,-57
19.1,,8.8239,-57
19.1,,8.6309,-56
19.1,,9.0559,-57
19.1,,8.2529,-57
19.1,,8.5769,-56
19.1,,9.1929,-56
19.1,,9.3919,-56
19.1,,9.2759,-56
19.1,,9.0429,-56
19.1,,8.7829,-56
19.1,,8.9769,-56
19.1,,8.7519,-56
19.1,,8.7359,-56
19.1,,8.9229,-56
19.1,,9.2769,-56
19.1,,8.7289,-56
19.1,,8.8429,-56
19.1,,9.1469,-56
19.1,,9.1559,-55
19.1,,9.3259,-55
19.1,,8.9979,-55
19.1,,8.5999,-56
19.1,,8.5959,-56
19.1,,9.0349,-56
19.1,,8.5889,-56
19.1,,9.0059,-56
19.1,,8.7029,-56
19.1,,9.0229,-56
19.1,,9.2879,-56
19.1,,9.0779,-56
19.1,,9.0019,-56
19.1,,9.1629,-55
19.1,,8.9659,-56
19.1,,8.6279,-56
19.1,,9.0179,-56
19.1,,8.9899,-56
19.1,,9.1219,-56
19.1,,9.1729,-56
19.1,,8.3919,-56
19.1,,8.9239,-56
19.1,,8.9909,-56
19.1,,8.8509,-56
19.1,,8.7609,-56
19.1,,8.6009,-56
19.1,,9.2839,-56
19.1,,8.7229,-56
19.1,,9.4109,-56
19.1,,9.1399,-56
19.1,,8.5779,-56
19.1,,8.9249,-56
19.1,,8.6979,-56
19.1,,9.0879,-56
19.1,,9.0869,-56
19.1,,9.0359,-55
19.1,,9.1179,-55
19.1,,8.9759,-55
19.1,,8.7419,-55
19.1,,9.0019,-56
19.1,,8.6159,-56
19.1,,9.0889,-56
19.1,,8.6849,-56
19.1,,8.8899,-56
19.1,,8.7549,-56
19.1,,8.7129,-56
19.1,,9.2349,-56
19.1,,8.9729,-55
19.1,,9.0179,-55
19.1,,9.1579,-55
19.1,,9.2779,-55
19.1,,9.4509,-55
19.1,,8.8699,-56
19.1,,8.6799,-56
19.1,,8.9229,-56
19.1,,9.1869,-56
19.1,,8.6799,-56
19.1,,8.9989,-56
19.1,,9.2599,-56
19.1,,9.0299,-56
19.1,,8.7439,-56
19.1,,8.5949,-56
19.1,,8.8029,-56
19.1,,9.0819,-56
19.1,,9.1339,-56
19.1,,8.5219,-56
19.1,,8.7379,-56
19.1,,9.2569,-56
19.1,,8.4369,-56
19.1,,9.0139,-56
19.1,,9.3609,-55
19.1,,8.6749,-56
19.1,,6.9379,-53
19.1,,6.5319,-54
19.1,,5.9229,-54
19.1,,6.1839,-54
19.1,,6.6069,-55
19.1,,8.9839,-56
19.1,,8.5049,-62
19.1,,9.8099,-57
19.1,,8.8739,-58
19.1,,9.2059,-56
19.1,,8.5329,-60
19.1,,9.9499,-60
19.1,,9.7339,-57
19.1,,9.7119,-55
19.1,,7.1559,-55
19.1,,7.1139,-53
19.1,,7.1059,-53
19.1,,8.8389,-57
19.1,,9.0999,-57
19.1,,8.5169,-60
19.1,,9.5039,-60
19.1,,8.0539,-56
19.1,,8.4329,-61
19.1,,8.2169,-58
19.1,,8.0739,-57
19.1,,7.7099,-52
19.1,,8.0699,-56
19.1,,8.6789,-56
19.1,,9.1649,-58
19.1,,8.4729,-56
19.1,,8.1599,-57
19.1,,8.6699,-57
19.1,,8.9009,-57
19.1,,8.6239,-57
19.1,,8.3729,-56
19.1,,8.4789,-54
19.1,,8.1389,-54
19.1,,8.9979,-53
