1.2,,6.341,6.509,4.691,5.999,5.293,5.25,5.098,7.151,7.07,6.315,7.322,7.081,4.848,6.965,6.392,5.802,8.411,8.775,7.619,7.856,7.457,7.567,6.186,8.667,6.017,8.352,9.324
1.2,,6.581,6.868,6.71,5.868,6.538,6.865,8.479,7.877,5.863,6.84,5.796,3.611,5.419,4.692,4.01,3.488,3.792,2.754,2.067,1.944,1.408,2.011,0.724,0.629,0.318,1.374,-0.016
1.2,,3.63,3.877,3.791,3.84,4.501,4.066,3.561,4.451,4.506,3.246,4.047,5.63,3.453,2.593,3.873,2.154,1.481,5.13,3.164,2.869,3.762,3.865,5.422,4.119,7.029,3.574,3.691
1.2,,3.25,2.628,0.62,3.05,4.577,4.234,4.172,7.276,6.132,6.023,6.667,6.463,12.312,9.848,6.085,11.228,7.581,9.907,10.575,10.071,11.317,13.032,10.953,11.786,10.165,10.039,10.459
