1.2,,5.648,5.679,6.317,5.934,5.731,6.146,6.154,6.027,5.38,4.032,3.742,4.914,3.096,4.926,5.128,4.137,3.519,3.076,3.666,3.946,3.302,2.393,4.294,4.866,5.93,3.516,4.413,3.531,3.895,5.4,4.931,4.692,4.538,6.388
1.2,,10.315,10.49,9.954,9.905,9.789,10.336,10.018,10.027,9.381,10.1,7.618,8.076,8.512,9.521,6.898,8.432,7.284,7.281,5.265,5.731,5.41,5.045,5.407,5.279,4.73,3.732,3.451,3.006,2.663,1.787,2.253,2.793,2.519,2.881
1.2,,5.892,10.084,1,4.673,3.892,2.616,0.672,1.382,1.265,2.672,4.088,2.705,3.145,9.719,8.101,4.946,4.217,8.884,6.485,7.919,6.01,6.385,8.926,7.848,7.802,8.731,8.791,9.691,7.691,10.591,9.337,9.174,10.499,8.585
1.2,,7.363,8.732,7.46,8.123,7.898,7.923,7.182,7.882,7.67,7.714,5.924,7.103,6.906,6.165,7.374,7.032,7.162,5.835,5.23,7.016,6.902,5.864,5.992,6.105,6.333,5.058,5.239,4.652,5.844,7.45,6.079,6.377,7.112,5.843
