1.2,,3.753,3.419,4.044,3.759,3.909,4.475,5.106,4.191,4.36,2.864,4.684,3.199,3.825,4.703,4.275,4.267,3.003,3.785,4.587,4.968,3.072,5.051,5.723,4.805,4.306,7.363,4.37,6.98,5.701,5.414,6.126,6.885,6.013,8.747,6.849,6.356,8.872,8.369,6.945,7.12
1.2,,9.586,9.33,9.605,9.297,9.649,9.232,8.714,9.344,6.713,8.395,7.154,6.75,5.806,6.445,6.096,5.869,6.233,5.518,5.629,5.589,5.405,4.587,5.221,4.395,4.6,4.214,3.979,3.698,3.318,3.197,3.575,2.495,2.885,1.603,0.435,0.188,1.106,0.447,0.462,0.479
1.2,,8.252,9.15,8.822,9.505,8.834,7.59,7.527,8.045,6.417,7.199,9.63,7.28,7.709,7.462,5.219,4.658,9.115,7.265,4.616,7.057,5.956,4.793,6.137,5.604,5.348,6.303,5.187,2.182,6.883,5.088,6.452,4.083,4.861,4.894,4.773,4.884,6.483,5.922,4.859,6.544
1.2,,3.272,4.267,4.609,4.484,4.188,4.412,0.778,1.751,3.105,3.582,4.539,9.665,12.056,5.286,8.99,9.171,6.543,7.038,8.243,9.072,7.278,13.453,8.925,9.01,12.024,7.25,12.607,11.999,10.198,10.082,12.634,11.08,12.28,13.213,10.694,13.488,11.837,10.431,10.693,10.79
