40,-78,39.847,3.620338833
40,-76,41.471,3.495499563
40,-76,39.715,3.495499563
40,-77,41.432,3.557919198
40,-77,39.24,3.557919198
40,-78,41.194,3.620338833
40,-78,39.515,3.620338833
40,-79,40.549,3.682758468
40,-78,39.549,3.620338833
40,-77,39.935,3.557919198
40,-78,39.082,3.620338833
40,-78,41.282,3.620338833
40,-76,39.363,3.495499563
40,-76,41.44,3.495499563
40,-78,40.175,3.620338833
40,-78,41.785,3.620338833
40,-78,40.054,3.620338833
40,-78,41.509,3.620338833
40,-80,39.577,3.745178103
40,-80,41.665,3.745178103
40,-80,39.409,3.745178103
40,-79,39.487,3.682758468
40,-80,42.319,3.745178103
40,-80,37.992,3.745178103
40,-80,43.769,3.745178103
40,-81,39.373,3.807597739
40,-79,42.712,3.682758468
40,-82,38.992,3.870017374
40,-80,42.029,3.745178103
40,-81,39.016,3.807597739
40,-78,39.287,3.620338833
40,-80,41.999,3.745178103
40,-78,38.969,3.620338833
40,-80,41.473,3.745178103
40,-80,37.819,3.745178103
40,-78,41.798,3.620338833
40,-82,40.085,3.870017374
40,-78,41.956,3.620338833
40,-78,38.906,3.620338833
40,-80,41.434,3.745178103
40,-82,39.356,3.870017374
40,-81,39.162,3.807597739
40,-81,41.272,3.807597739
40,-81,39.131,3.807597739
40,-81,44.589,3.807597739
40,-81,39.197,3.807597739
40,-82,43.084,3.870017374
40,-81,39.925,3.807597739
40,-81,42.011,3.807597739
40,-80,39.645,3.745178103
40,-81,41.84,3.807597739
40,-81,39.507,3.807597739
40,-82,39.423,3.870017374
40,-81,39.728,3.807597739
40,-81,41.737,3.807597739
40,-81,39.974,3.807597739
40,-78,41.438,3.620338833
40,-82,41.554,3.870017374
40,-80,42.139,3.745178103
40,-78,39.78,3.620338833
40,-81,42.203,3.807597739
40,-79,39.67,3.682758468
40,-80,42.746,3.745178103
40,-80,39.772,3.745178103
40,-78,42.022,3.620338833
40,-77,39.367,3.557919198
40,-78,41.46,3.620338833
40,-80,39.234,3.745178103
40,-81,42.27,3.807597739
40,-81,38.02,3.807597739
40,-78,43.335,3.620338833
40,-80,39.782,3.745178103
40,-78,40.672,3.620338833
40,-80,43.693,3.745178103
40,-78,39.627,3.620338833
40,-79,42.118,3.682758468
40,-82,39.534,3.870017374
40,-82,42.711,3.870017374
40,-80,39.632,3.745178103
40,-81,42.48,3.807597739
40,-80,39.672,3.745178103
40,-79,42.351,3.682758468
40,-78,39.526,3.620338833
40,-81,43.126,3.807597739
40,-80,39.663,3.745178103
40,-78,42.404,3.620338833
40,-76,39.666,3.495499563
40,-79,42.324,3.682758468
40,-81,39.398,3.807597739
40,-81,42.254,3.807597739
40,-80,39.294,3.745178103
40,-81,42.114,3.807597739
40,-81,40.41,3.807597739
40,-82,42.216,3.870017374
40,-81,39.405,3.807597739
40,-78,42.645,3.620338833
40,-80,39.858,3.745178103
40,-81,39.882,3.807597739
40,-79,38.999,3.682758468
40,-80,42.592,3.745178103
40,-79,39.299,3.682758468
40,-80,42.101,3.745178103
40,-80,39.259,3.745178103
40,-77,42.46,3.557919198
40,-80,39.844,3.745178103
40,-80,42.537,3.745178103
40,-80,39.213,3.745178103
40,-79,42.204,3.682758468
40,-81,39.25,3.807597739
40,-79,41.59,3.682758468
40,-82,38.998,3.870017374
40,-80,42.586,3.745178103
40,-79,39.288,3.682758468
40,-79,41.535,3.682758468
40,-79,39.035,3.682758468
40,-80,42.296,3.745178103
40,-81,39.261,3.807597739
40,-81,42.182,3.807597739
40,-80,39.231,3.745178103
40,-77,41.887,3.557919198
40,-78,39.834,3.620338833
40,-78,42.156,3.620338833
40,-79,38.92,3.682758468
40,-79,42.42,3.682758468
40,-80,39.211,3.745178103
40,-77,42.082,3.557919198
40,-80,39.424,3.745178103
40,-81,39.651,3.807597739
40,-80,40.413,3.745178103
40,-80,39.438,3.745178103
40,-80,39.062,3.745178103
40,-80,41.904,3.745178103
40,-80,39.387,3.745178103
40,-81,40.912,3.807597739
40,-79,39.139,3.682758468
40,-80,41.357,3.745178103
40,-79,39.342,3.682758468
40,-81,42.541,3.807597739
40,-79,39.048,3.682758468
40,-82,42.515,3.870017374
40,-81,42.773,3.807597739
40,-79,39.125,3.682758468
40,-80,41.934,3.745178103
40,-80,40.432,3.745178103
40,-81,39.189,3.807597739
40,-80,42.497,3.745178103
40,-78,39.18,3.620338833
40,-78,41.221,3.620338833
40,-78,41.755,3.620338833
40,-77,41.628,3.557919198
40,-77,40.395,3.557919198
40,-76,40.963,3.495499563
40,-77,41.088,3.557919198
40,-79,40.215,3.682758468
40,-79,42.391,3.682758468
40,-80,39.131,3.745178103
40,-80,39.09,3.745178103
40,-79,39.156,3.682758468
40,-76,41.32,3.495499563
40,-78,38.797,3.620338833
40,-80,41.457,3.745178103
40,-79,39.039,3.682758468
40,-78,39.132,3.620338833
40,-77,38.954,3.557919198
40,-78,41.572,3.620338833
40,-79,38.538,3.682758468
40,-77,40.834,3.557919198
40,-78,40.809,3.620338833
40,-76,42.125,3.495499563
40,-76,40.055,3.495499563
40,-79,41.435,3.682758468
40,-77,39.654,3.557919198
40,-78,41.146,3.620338833
40,-77,41.139,3.557919198
40,-77,41.278,3.557919198
40,-76,41.086,3.495499563
40,-76,41.384,3.495499563
40,-77,40.07,3.557919198
40,-77,41.526,3.557919198
40,-78,39.479,3.620338833
40,-78,39.235,3.620338833
40,-78,39.133,3.620338833
40,-79,41.972,3.682758468
40,-80,39.506,3.745178103
40,-79,42.47,3.682758468
40,-80,39.641,3.745178103
40,-81,42.803,3.807597739
40,-81,38.703,3.807597739
40,-80,42.283,3.745178103
40,-80,39.39,3.745178103
40,-78,42.123,3.620338833
40,-78,39.221,3.620338833
40,-79,40.491,3.682758468
40,-78,42.108,3.620338833
40,-80,40.385,3.745178103
40,-80,39.935,3.745178103
40,-79,42.869,3.682758468
40,-78,39.583,3.620338833
40,-78,42.662,3.620338833
40,-81,39.171,3.807597739
40,-78,42.358,3.620338833
40,-77,39.972,3.557919198
40,-81,39.393,3.807597739
40,-80,42.306,3.745178103
40,-77,39.37,3.557919198
40,-79,42.378,3.682758468
40,-81,39.382,3.807597739
40,-81,43.063,3.807597739
40,-81,39.508,3.807597739
40,-81,39.45,3.807597739
40,-79,38.626,3.682758468
40,-80,43.121,3.745178103
40,-80,39.187,3.745178103
40,-81,43.186,3.807597739
40,-80,39.425,3.745178103
40,-79,43.061,3.682758468
40,-79,39.229,3.682758468
40,-81,43.176,3.807597739
40,-79,39.059,3.682758468
40,-81,42.765,3.807597739
40,-81,38.889,3.807597739
40,-80,43.441,3.745178103
40,-80,39.588,3.745178103
40,-79,42.612,3.682758468
40,-80,39.478,3.745178103
40,-79,43.166,3.682758468
40,-80,39.199,3.745178103
40,-80,42.446,3.745178103
40,-80,39.136,3.745178103
40,-77,41.974,3.557919198
40,-79,39.577,3.682758468
40,-79,41.382,3.682758468
40,-78,39.88,3.620338833
40,-80,39.354,3.745178103
40,-78,42.92,3.620338833
40,-79,39.779,3.682758468
40,-80,39.768,3.745178103
40,-80,42.564,3.745178103
40,-79,39.547,3.682758468
40,-80,42.032,3.745178103
40,-77,39.737,3.557919198
40,-80,41.945,3.745178103
40,-78,39.642,3.620338833
40,-78,41.894,3.620338833
40,-78,39.867,3.620338833
40,-78,41.815,3.620338833
40,-79,39.928,3.682758468
40,-79,42.022,3.682758468
40,-79,40.273,3.682758468
40,-80,41.737,3.745178103
40,-81,39.795,3.807597739
40,-79,42.099,3.682758468
40,-78,39.737,3.620338833
40,-78,42.277,3.620338833
40,-79,39.306,3.682758468
40,-80,41.883,3.745178103
40,-80,39.591,3.745178103
40,-79,42.263,3.682758468
40,-79,39.831,3.682758468
40,-79,39.944,3.682758468
40,-81,39.424,3.807597739
40,-80,39.407,3.745178103
40,-80,39.722,3.745178103
40,-80,42.179,3.745178103
40,-80,39.769,3.745178103
40,-81,41.719,3.807597739
40,-81,39.201,3.807597739
40,-80,42.082,3.745178103
40,-80,39.369,3.745178103
40,-80,42.303,3.745178103
40,-80,43.045,3.745178103
40,-80,42.265,3.745178103
40,-80,39.088,3.745178103
40,-80,42.285,3.745178103
40,-80,39.065,3.745178103
40,-79,41.973,3.682758468
40,-79,39.316,3.682758468
40,-80,38.839,3.745178103
40,-78,42.049,3.620338833
40,-79,39.47,3.682758468
40,-79,42.266,3.682758468
40,-80,39.407,3.745178103
40,-79,42.187,3.682758468
40,-79,39.26,3.682758468
40,-80,42.708,3.745178103
40,-79,39.401,3.682758468
40,-80,42.237,3.745178103
40,-80,39.797,3.745178103
40,-80,42.399,3.745178103
40,-80,39.812,3.745178103
40,-79,42.346,3.682758468
40,-79,39.141,3.682758468
40,-79,39.972,3.682758468
40,-80,39.267,3.745178103
40,-78,42.273,3.620338833
40,-78,39.894,3.620338833
40,-81,42.136,3.807597739
40,-79,39.992,3.682758468
40,-77,41.857,3.557919198
40,-78,39.322,3.620338833
40,-80,42.655,3.745178103
40,-81,39.416,3.807597739
40,-80,42.667,3.745178103
40,-80,39.375,3.745178103
40,-81,42.851,3.807597739
40,-80,39.252,3.745178103
40,-80,42.125,3.745178103
40,-80,39.821,3.745178103
40,-78,42.643,3.620338833
40,-80,39.636,3.745178103
40,-79,42.159,3.682758468
40,-80,38.923,3.745178103
40,-81,41.871,3.807597739
40,-79,40.099,3.682758468
40,-81,42.663,3.807597739
40,-79,39.636,3.682758468
40,-79,42.9,3.682758468
40,-79,39.933,3.682758468
40,-78,43.615,3.620338833
40,-78,39.732,3.620338833
40,-79,42.919,3.682758468
40,-79,40.594,3.682758468
40,-79,42.062,3.682758468
40,-81,40.355,3.807597739
40,-78,42.399,3.620338833
40,-78,39.614,3.620338833
40,-78,42.056,3.620338833
40,-81,39.522,3.807597739
40,-80,42.341,3.745178103
40,-80,39.696,3.745178103
40,-80,39.821,3.745178103
40,-78,41.794,3.620338833
40,-78,39.796,3.620338833
40,-79,40.618,3.682758468
40,-79,40.174,3.682758468
40,-77,41.234,3.557919198
40,-78,39.914,3.620338833
40,-76,41.511,3.495499563
40,-77,39.94,3.557919198
40,-77,41.672,3.557919198
40,-76,39.728,3.495499563
40,-77,41.97,3.557919198
40,-75,39.27,3.433079928
40,-78,41.489,3.620338833
40,-76,39.348,3.495499563
40,-77,41.732,3.557919198
