-0.964181869,-0.924987993,-1.14102769,-1.039134019,-0.906025698,-1.099951236,1.27394745,1.390134729,1.32592251,1.298813601,1.106498214,1.107892995,2.423952276,1.823657155,2.44009814,1.700412889,2.524272753,2.194381669,2.021421621,1.962989536,2.13769274,1.952256011,1.250443353,1.770383805,2.071159265,2.078253401,2.080061039,2.078333691,2.071170889,2.071165334,3.663609423,2.325443018,3.54907739,3.608797684,3.271663587,1.194621017,-0.282487104,1.153435711,0.420135145,1.194276214,-0.213993106,0.858509974,0.856750106,0.85061492,0.845685589,0.856941332,0.841211678,0.99603074,2.154035447,2.316311044,2.226159553,2.143739275,1.962774212,2.331924667,2.331924667,2.331924667,2.331924667,2.336657947,2.332988689,1.711657759,1.716138317,1.714687518,1.71536832,1.716247086,1.715451708,2.137506118,2.110987755,2.151473179,1.863625487,2.119278897,2.114731348,3.02729812,3.024702709,3.019909378,3.026814999,3.026020653,2.848674964,3.849179455,3.853737254,3.866380072,3.860242403,3.87903685,3.863489986,2.910701192,2.890962557,2.952225641,2.909848967,2.925788995,2.910405626,3.058435275,3.099148751,3.078846473,3.109313419,3.094099106,3.102707893,1.822921221,1.887131917,1.888069526,1.89561029,1.893325827,1.883948771,3.329595619,3.468855919,3.002440629,4.092313567,3.548404236,3.802829202,3.720017262,3.694948006,3.705266312,3.65942318,3.694948006,3.807591885,3.262308745,3.382083723,3.386180299,3.253578351,3.150784734,3.253813017,1.932977703,2.678909931,2.890634183,2.456377152,3.078060893,2.820307184,3.459582414,3.492355694,3.465952319,3.473731152,3.454423511,3.456735742,3.01608815,2.997777874,3.005172019,3.016506351,3.00764521,2.982177311,3.517480783,3.487937171,3.529936777,3.487661975,3.505903229,3.510789705,3.632347333,3.612602002,3.614718431,3.614493549,3.610906406,3.668503789,3.882135021,3.869694176,3.870162216,3.916891458,3.988119504,3.860947797,5.676220091,5.67622169,5.676268375,5.676220297,5.676222033,5.676220346,3.911096882,3.904701088,3.908654673,3.906032666,3.907985526,3.906811869,4.021288657,4.840521925,4.405957494,4.531847448,4.57342707,4.546287795,4.928578594,4.946807543,4.96398633,4.621920511,4.934728363,4.973425975,4.697209867,4.629674155,4.620493355,4.62544572,4.60434107,4.631788776,3.700027762,3.716176229,3.673736278,4.15627095,4.169466688,3.678791228,5.326660933,5.92042749,5.644441101,4.99670051,3.941011129,4.298173758,5.373625307,5.409885407,5.494566097,5.261728377,5.881337934,6.096929435,5.630990284,5.56960954,5.573637224,5.576918432,5.746423594,5.446569828,5.13733104,5.303218157,5.330186099,5.259035888,4.989730257,5.305154556,5.192647965,5.07420251,4.706681661,4.71715392,8.662706817,6.16040287,6.628001922,7.837046621,6.175423543,8.16842184,8.397291508,5.762791043,5.945784336,5.918303008,5.914710146,5.902271003,5.946206423,6.123993601,6.139019067,6.223075445,6.123993601,6.123993601,6.123993601,5.911657807,5.111272614,5.064961836,5.611320521,5.658241861,5.286563019,5.631070262,8.393979087,5.629570847,5.79149243,8.191723969,5.736218743,5.926129971,5.925842488,5.925716332,5.929762394,6.31200481,6.321408877,6.315536391,6.313317653,6.334442413,6.325775595
6.116114616,6.088455763,6.209516904,6.166667323,6.075351478,6.191591828,5.123791335,5.08974223,5.118694485,5.10232044,5.125474996,5.822371719,4.926334202,5.184022767,4.922710402,6.078174495,4.89062775,5.639490661,4.584129226,4.573019294,4.609860107,4.576397809,4.423225802,4.986100839,5.46579602,5.461212941,5.460036849,5.46116229,5.465788201,5.465791946,4.840419943,4.605107096,4.824372384,4.833490964,5.564315319,4.098330891,3.267350194,4.10460123,4.151774301,4.069389434,3.298804162,3.400678757,3.398908275,3.394794852,3.39189531,3.399074437,3.388138719,4.066986529,4.529601775,4.587022313,4.578123674,4.530612474,4.465821628,5.00688306,5.00688306,5.00688306,5.00688306,5.009102017,5.007275174,4.31363616,4.310380852,4.309660493,4.310006543,4.31085685,4.310075599,4.249769247,4.236862729,4.258716508,4.543456963,4.244835811,4.24072953,4.528213455,4.526083403,4.521625664,4.527118367,4.526381283,4.39055922,2.81640391,2.811065267,2.802455385,2.796478174,2.790693324,2.805154587,2.578669398,2.564643211,2.606011012,2.567425997,2.591951733,2.576691446,4.055898443,4.089783516,4.075927648,4.097654904,4.083822707,4.089316626,2.980221077,3.021535409,3.021481337,3.026876841,3.025441311,3.01901006,3.012495433,2.900771113,2.803252341,3.09844776,2.807902408,3.468945529,1.573592829,1.542330069,1.591729426,1.621154069,1.542330069,1.703868469,3.01871103,2.761999343,2.747830555,3.067455983,2.656733875,3.070200304,1.866979389,2.643668471,2.654968785,2.144652751,2.465005707,2.397246084,3.734165428,3.874707494,3.821960054,3.916039133,3.807224387,3.77659623,3.173808377,3.1663545,3.189745087,3.176140934,3.161288212,3.153002958,2.834250002,2.859533059,2.822682376,2.85965696,2.840313889,2.847165645,2.817172392,3.190446761,3.224659788,3.220577666,3.240359724,3.234612252,0.895130499,0.900835442,0.900509781,0.878006861,0.842386037,0.90550726,0.66941481,0.669419484,0.669427249,0.669413641,0.669419904,0.669413769,0.825920938,0.829913314,0.827715529,0.829242599,0.827545274,0.828576401,2.467416781,2.134548458,2.420454477,2.303515242,2.263308863,2.33989274,2.275756386,2.262068609,2.248120697,2.387870608,2.262320052,2.243945097,1.708478626,1.750425629,1.749813061,1.753942736,1.760506202,1.748873733,2.258525744,2.238096766,2.237248421,1.606894278,1.645386613,2.215881382,-0.647034692,-0.234948032,-0.635877854,-0.643893811,-5.380531673,-4.144872803,0.221041712,0.199781533,0.170084552,0.28322194,-5.69256585,-4.226465461,1.471666446,1.508820137,1.497019562,1.503931445,1.389124722,1.586488672,0.489746114,0.42446558,0.388337029,0.391569058,0.583585201,0.393127957,0.493808178,1.056129448,1.336481222,1.007350499,-1.490087725,1.16185453,0.866770034,0.428853169,1.153852299,-0.331076766,-0.365373274,0.286650059,0.194867301,0.209321383,0.211209963,0.216257845,0.194629369,0.001814474,-0.005271751,-0.045148299,0.001814474,0.001814474,0.001814474,-0.895875497,-0.53359629,-0.533748918,-1.071506876,-0.755168971,-0.668294204,0.008245537,-2.449090889,-0.056927934,-0.075393034,0.58973555,-0.04715994,0.630468813,0.630581154,0.630688107,0.628545503,0.21164543,0.206487262,0.209710007,0.210919658,0.199322762,0.203877087
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.964181869,-0.924987993,-1.14102769,-1.039134019,-0.906025698,-1.099951236,1.27394745,1.390134729,1.32592251,1.298813601,1.106498214,1.107892995,2.423952276,1.823657155,2.44009814,1.700412889,2.524272753,2.194381669,2.021421621,1.962989536,2.13769274,1.952256011,1.250443353,1.770383805,2.071159265,2.078253401,2.080061039,2.078333691,2.071170889,2.071165334,3.663609423,2.325443018,3.54907739,3.608797684,3.271663587,1.194621017,-0.282487104,1.153435711,0.420135145,1.194276214,-0.213993106,0.858509974,0.856750106,0.85061492,0.845685589,0.856941332,0.841211678,0.99603074,2.154035447,2.316311044,2.226159553,2.143739275,1.962774212,2.331924667,2.331924667,2.331924667,2.331924667,2.336657947,2.332988689,1.711657759,1.716138317,1.714687518,1.71536832,1.716247086,1.715451708,2.137506118,2.110987755,2.151473179,1.863625487,2.119278897,2.114731348,3.02729812,3.024702709,3.019909378,3.026814999,3.026020653,2.848674964,3.849179455,3.853737254,3.866380072,3.860242403,3.87903685,3.863489986,2.910701192,2.890962557,2.952225641,2.909848967,2.925788995,2.910405626,3.058435275,3.099148751,3.078846473,3.109313419,3.094099106,3.102707893,1.822921221,1.887131917,1.888069526,1.89561029,1.893325827,1.883948771,3.329595619,3.468855919,3.002440629,4.092313567,3.548404236,3.802829202,3.720017262,3.694948006,3.705266312,3.65942318,3.694948006,3.807591885,3.262308745,3.382083723,3.386180299,3.253578351,3.150784734,3.253813017,1.932977703,2.678909931,2.890634183,2.456377152,3.078060893,2.820307184,3.459582414,3.492355694,3.465952319,3.473731152,3.454423511,3.456735742,3.01608815,2.997777874,3.005172019,3.016506351,3.00764521,2.982177311,3.517480783,3.487937171,3.529936777,3.487661975,3.505903229,3.510789705,3.632347333,3.612602002,3.614718431,3.614493549,3.610906406,3.668503789,3.882135021,3.869694176,3.870162216,3.916891458,3.988119504,3.860947797,5.676220091,5.67622169,5.676268375,5.676220297,5.676222033,5.676220346,3.911096882,3.904701088,3.908654673,3.906032666,3.907985526,3.906811869,4.021288657,4.840521925,4.405957494,4.531847448,4.57342707,4.546287795,4.928578594,4.946807543,4.96398633,4.621920511,4.934728363,4.973425975,4.697209867,4.629674155,4.620493355,4.62544572,4.60434107,4.631788776,3.700027762,3.716176229,3.673736278,4.15627095,4.169466688,3.678791228,5.326660933,5.92042749,5.644441101,4.99670051,3.941011129,4.298173758,5.373625307,5.409885407,5.494566097,5.261728377,5.881337934,6.096929435,5.630990284,5.56960954,5.573637224,5.576918432,5.746423594,5.446569828,5.13733104,5.303218157,5.330186099,5.259035888,4.989730257,5.305154556,5.192647965,5.07420251,4.706681661,4.71715392,8.662706817,6.16040287,6.628001922,7.837046621,6.175423543,8.16842184,8.397291508,5.762791043,5.945784336,5.918303008,5.914710146,5.902271003,5.946206423,6.123993601,6.139019067,6.223075445,6.123993601,6.123993601,6.123993601,5.911657807,5.111272614,5.064961836,5.611320521,5.658241861,5.286563019,5.631070262,8.393979087,5.629570847,5.79149243,8.191723969,5.736218743,5.926129971,5.925842488,5.925716332,5.929762394,6.31200481,6.321408877,6.315536391,6.313317653,6.334442413,6.325775595
6.616114616,6.588455763,6.709516904,6.666667323,6.575351478,6.691591828,5.623791335,5.58974223,5.618694485,5.60232044,5.625474996,6.322371719,5.426334202,5.684022767,5.422710402,6.578174495,5.39062775,6.139490661,5.084129226,5.073019294,5.109860107,5.076397809,4.923225802,5.486100839,5.96579602,5.961212941,5.960036849,5.96116229,5.965788201,5.965791946,5.340419943,5.105107096,5.324372384,5.333490964,6.064315319,4.598330891,3.767350194,4.60460123,4.651774301,4.569389434,3.798804162,3.900678757,3.898908275,3.894794852,3.89189531,3.899074437,3.888138719,4.566986529,5.029601775,5.087022313,5.078123674,5.030612474,4.965821628,5.50688306,5.50688306,5.50688306,5.50688306,5.509102017,5.507275174,4.81363616,4.810380852,4.809660493,4.810006543,4.81085685,4.810075599,4.749769247,4.736862729,4.758716508,5.043456963,4.744835811,4.74072953,5.028213455,5.026083403,5.021625664,5.027118367,5.026381283,4.89055922,3.31640391,3.311065267,3.302455385,3.296478174,3.290693324,3.305154587,3.078669398,3.064643211,3.106011012,3.067425997,3.091951733,3.076691446,4.555898443,4.589783516,4.575927648,4.597654904,4.583822707,4.589316626,3.480221077,3.521535409,3.521481337,3.526876841,3.525441311,3.51901006,3.512495433,3.400771113,3.303252341,3.59844776,3.307902408,3.968945529,2.073592829,2.042330069,2.091729426,2.121154069,2.042330069,2.203868469,3.51871103,3.261999343,3.247830555,3.567455983,3.156733875,3.570200304,2.366979389,3.143668471,3.154968785,2.644652751,2.965005707,2.897246084,4.234165428,4.374707494,4.321960054,4.416039133,4.307224387,4.27659623,3.673808377,3.6663545,3.689745087,3.676140934,3.661288212,3.653002958,3.334250002,3.359533059,3.322682376,3.35965696,3.340313889,3.347165645,3.317172392,3.690446761,3.724659788,3.720577666,3.740359724,3.734612252,1.395130499,1.400835442,1.400509781,1.378006861,1.342386037,1.40550726,1.16941481,1.169419484,1.169427249,1.169413641,1.169419904,1.169413769,1.325920938,1.329913314,1.327715529,1.329242599,1.327545274,1.328576401,2.967416781,2.634548458,2.920454477,2.803515242,2.763308863,2.83989274,2.775756386,2.762068609,2.748120697,2.887870608,2.762320052,2.743945097,2.208478626,2.250425629,2.249813061,2.253942736,2.260506202,2.248873733,2.758525744,2.738096766,2.737248421,2.106894278,2.145386613,2.715881382,-0.147034692,0.265051968,-0.135877854,-0.143893811,-4.880531673,-3.644872803,0.721041712,0.699781533,0.670084552,0.78322194,-5.19256585,-3.726465461,1.971666446,2.008820137,1.997019562,2.003931445,1.889124722,2.086488672,0.989746114,0.92446558,0.888337029,0.891569058,1.083585201,0.893127957,0.993808178,1.556129448,1.836481222,1.507350499,-0.990087725,1.66185453,1.366770034,0.928853169,1.653852299,0.168923234,0.134626726,0.786650059,0.694867301,0.709321383,0.711209963,0.716257845,0.694629369,0.501814474,0.494728249,0.454851701,0.501814474,0.501814474,0.501814474,-0.395875497,-0.03359629,-0.033748918,-0.571506876,-0.255168971,-0.168294204,0.508245537,-1.949090889,0.443072066,0.424606966,1.08973555,0.45284006,1.130468813,1.130581154,1.130688107,1.128545503,0.71164543,0.706487262,0.709710007,0.710919658,0.699322762,0.703877087
y축 0.5 바이어스,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
