1.2,,4.954,5.183,5.442,3.418,4.813,2.734,4.291,4.255,4.468,4.233,4.422,3.799,4.033,6.183,3.729,4.05,4.876,4.356,2.922,4.121,5.498,3.962,4.065,2.482,2.765,3.333,4.889,4.238,3.951,5.813,4.885,4.189,5.312,4.867
1.2,,6.854,6.487,6.314,6.735,5.895,6.903,3.701,5.701,5.332,6.098,5.354,5.079,3.808,6.079,4.155,4.86,4.84,3.806,5.924,7.525,4.27,4.924,2.462,3.275,2.957,2.983,0.23,1.764,1.489,0.644,1.099,0.636,0.034,0.234
1.2,,6.794,8.047,7.634,6.977,4.896,10.561,8.513,8.512,8.534,6.694,6.624,3.98,6.771,6.332,9.479,5.993,8.407,6.513,7.078,6.253,6.66,5.776,6.285,5.108,8.07,7.848,6.891,5.843,7.241,7.352,9.656,10.075,9.143,9.869
1.2,,4.044,3.428,3.468,3.274,4.277,4.85,4.075,4.774,3.21,4.124,5.192,6.425,7.619,7.657,6.984,8.58,8.065,6.665,7.146,5.297,7.855,8.212,8.95,10.659,9.774,10.926,8.98,9.841,10.938,10.82,10.531,12.077,11.689,12.38
