1.2,,4.371,4.066,4.523,5.098,7.199,6.388,5.873,5.8,8.015,6.482,5.038,4.815,7.119,1.812,4.346,5.183,5.453,6.242,5.998,7.322,6.122,4.23,5.642,5.027,6.357,5.116,5.564,6.654,6.767,6.576,4.141,5.665,6.258,4.086,5.934,1.204
1.2,,6.692,7.22,9.169,7.141,7.61,5.582,7.868,6.626,6.335,6.335,6.7,7.058,7.478,6.127,8.265,5.631,5.772,5.933,5.844,6.479,5.865,6.145,3.64,4.159,3.918,3.869,1.755,2.541,2.548,2.004,1.996,2.091,2.133,1.309,0.436,1.281
1.2,,4.154,4.308,7.232,5.26,4.105,5.639,6.333,4.849,5.598,5.301,5.593,6.459,5.064,6.299,6.406,6.539,6.057,4.598,4.645,5.77,5.097,5.597,3.567,4.264,10.683,8.279,6.196,9.106,9.051,5.877,7.672,6.993,8.073,6.627,8.433,6.514
1.2,,2.093,1.534,1.009,0.942,2.139,0.787,2.337,4.229,1.218,3.762,2.348,3.889,4.062,4.735,5.445,3.171,5.574,4.662,4.55,8.083,8.797,9.991,8.16,7.008,5.399,10.413,8.544,9.248,9.558,10.16,10.65,11.639,8.115,10.465,9.871,7.126
