1.2,,6.586,7.819,8.424,6.693,7.471,8.535,5.759,6.954,6.692,5.854,7.312,6.002,5.458,5.587,5.433,5.344,4.971,4.601,6.43,5.129,4.262,4.04,3.882,3.281,3.951,2.662,2.342,2.864,4.427,2.072,1.511,1.58,2.117,2.051,2.279,1.975,1.565,1.472,1.988,1.953,1.916,1.886
1.2,,10.241,4.214,11.897,12.035,9.42,7.701,9.431,10.996,2.796,7.474,6.152,7.123,7.265,5.023,5.636,4.5,6.766,5.656,7.152,3.926,6.186,4.484,5.185,5.43,6.87,4.92,4.17,4.163,5.368,6.664,5.69,6.308,6.015,6.438,5.98,6.242,6.632,6.141,6.664,6.897,6.75,6.684
1.2,,2.882,1.835,1.267,1.849,2.582,3.149,3.412,2.974,1.595,2.14,4.198,7.285,4.827,4.61,3.213,6.383,4.907,7.528,8.307,8.973,7.89,7.663,6.038,8.333,7.944,9.961,7.848,9.132,8.869,10.47,9.702,9.218,6.872,9.273,9.224,10.09,9.604,9.375,9.688,9.412,9.582,6.432
1.2,,4.269,4.475,4.857,4.955,4.901,5.519,4.759,4.859,3.757,3.697,9.321,4.5,5.915,4.282,4.092,3.665,6,6.071,8.534,6.028,5.463,8.492,7.284,5.917,6.815,5.012,5.049,5.148,6.459,7.004,6.331,5.784,7.185,7.133,6.828,6.13,6.374,7.473,7.437,7.086,6.457,5.95
