1.2,,5.953,6.781,5.234,5.132,4.114,7.269,6.41,6.904,6.393,6.303,7.949,6.17,8.217,6.168,7.747,7.256,6.436,6.901,6.317,4.604,7.479,8.375,11.625,6.702,7.458,8.599,9.853,6.029,9.789,9.623,8.452,8.19,9.12,9.453
1.2,,3.957,5.727,4.981,2.765,4.49,5.132,6.593,6.153,5.007,3.725,3.539,6.703,9.661,7.539,6.022,7.821,8.051,9.373,9.892,9.324,8.599,9.685,12.341,12.819,10.644,8.381,10.188,9.256,10.464,11.637,10.779,11.1,10.595,11.718
1.2,,4.616,4.388,4.477,4.251,4.178,4.201,0.822,4.244,3.84,1.917,3.604,3.707,3.459,3.253,4.274,3.477,3.732,3.107,2.803,2.398,2.603,4.292,4.076,3.024,4.07,4.065,4.796,4.194,4.392,4.884,4.5,5.156,5.558,3.608
1.2,,6.824,5.188,5.636,8.305,9.032,8.957,7.071,6.717,6.04,5.739,4.407,3.877,3.704,3.603,3.194,3.198,2.477,3.954,2.952,2.588,2.21,2.608,2.634,1.523,0.707,1.024,1.808,-1.2,0.557,0.229,-0.303,-2.265,-3.811,-0.843
