1.2,,7.017,6.071,4.841,6.218,6.833,5.915,6.447,6.227,7.768,5.297,4.509,5.699,7.06,8.266,6.245,7.558,7.25,7.748,6.167,6.986,8.034,6.877,6.498,8.197,5.999,7.349,7.601,7.804,8.238,7.404,7.962,8.448,7.667,7.585,7.864,9.43
1.2,,3.823,4.023,4.582,4.103,3.268,5.284,5.9,3.392,4.465,4.965,5.055,4.481,5.461,4.479,6.499,6.878,7.267,7.581,7.031,10.155,9.678,6.497,7.765,11.672,11.254,10.331,8.75,11.025,9.801,11.58,12.675,11.298,11.54,10.073,10.743,10.717
1.2,,4.176,4.426,4.766,4.218,3.972,4.867,3.973,2.741,5.219,4.26,4.135,3.328,4.006,5.249,3.569,3.073,4.449,3.698,3.546,2.694,5.513,3.343,4.865,2.781,5.027,5.464,2.906,3.8,4.124,4.69,6.48,3.386,3.69,5.797,4.102,5.616
1.2,,6.352,5.229,6.939,6.809,5.797,6.424,6.71,7.301,7.82,5.31,4.314,3.071,4.952,4.01,3.564,3.98,3.41,3.304,3.419,2.661,3.409,2.529,1.554,1.491,1.621,-0.077,-0.178,0.755,0.933,-0.129,0.795,-0.205,0.099,-0.019,-0.49,0.106
