"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20190620","1845","11496","463","0","COMPULAB_01","38:00:25:55:d6:d8","0","3113","1026","-51","28775212","8","7"
"20190620","1845","11496","463","0","COMPULAB_02","38:00:25:55:d7:f0","0","4110","220","-49","28775212","8","7"
"20190620","1845","11496","463","0","COMPULAB_04","38:00:25:55:c7:06","0","-242","555","-49","28775212","8","7"
"20190620","1845","11496","463","0","COMPULAB_03","38:00:25:55:d3:db","0","-1346","465","-49","28775212","8","7"
"20190620","1845","11750","725","0","COMPULAB_01","38:00:25:55:d6:d8","0","2902","460","-54","28775468","8","7"
"20190620","1845","11750","725","0","COMPULAB_02","38:00:25:55:d7:f0","0","732","1327","-57","28775468","8","7"
"20190620","1845","11750","725","0","COMPULAB_04","38:00:25:55:c7:06","0","-455","885","-48","28775468","8","7"
"20190620","1845","11750","725","0","COMPULAB_03","38:00:25:55:d3:db","0","-2229","1867","-48","28775468","8","7"
"20190620","1845","12043","972","0","COMPULAB_01","38:00:25:55:d6:d8","0","2422","1508","-52","28775723","8","7"
"20190620","1845","12043","972","0","COMPULAB_02","38:00:25:55:d7:f0","0","4124","719","-52","28775723","8","7"
"20190620","1845","12043","972","0","COMPULAB_04","38:00:25:55:c7:06","0","1219","426","-48","28775723","8","7"
"20190620","1845","12043","972","0","COMPULAB_03","38:00:25:55:d3:db","0","-1729","476","-45","28775723","8","7"
"20190620","1845","12689","1456","0","COMPULAB_01","38:00:25:55:d6:d8","0","2573","1386","-55","28776376","8","7"
"20190620","1845","12689","1456","0","COMPULAB_02","38:00:25:55:d7:f0","0","4463","1187","-53","28776376","8","7"
"20190620","1845","12689","1456","0","COMPULAB_04","38:00:25:55:c7:06","0","-312","318","-47","28776376","8","7"
"20190620","1845","12689","1456","0","COMPULAB_03","38:00:25:55:d3:db","0","-2124","785","-48","28776376","8","7"
"20190620","1845","12807","1745","0","COMPULAB_01","38:00:25:55:d6:d8","0","2518","4191","-56","28776503","8","7"
"20190620","1845","12807","1745","0","COMPULAB_02","38:00:25:55:d7:f0","0","1279","3132","-60","28776503","8","7"
"20190620","1845","12807","1745","0","COMPULAB_04","38:00:25:55:c7:06","0","-1291","1166","-49","28776503","8","7"
"20190620","1845","12807","1745","0","COMPULAB_03","38:00:25:55:d3:db","0","-514","857","-48","28776503","8","7"
"20190620","1845","12979","1745","0","COMPULAB_01","38:00:25:55:d6:d8","0","2319","560","-51","28776633","8","7"
"20190620","1845","12979","1745","0","COMPULAB_02","38:00:25:55:d7:f0","0","665","1301","-54","28776633","8","7"
"20190620","1845","12979","1745","0","COMPULAB_04","38:00:25:55:c7:06","0","-276","772","-48","28776633","8","7"
