1.2,,8.27,8.324,8.622,8.186,8.191,8.139,7.765,8.536,8.69,6.056,7.082,7.399,6.402,5.617,6.024,4.003,4.652,4.113,3.338,3.201,5.996,3.876,2.7,2.275,2.155,2.688,4.601,0.627,0.146,0.641,1.966,0.929,1.118,1.072
1.2,,5.552,7.767,6.093,5.437,5.621,7.417,8.456,6.388,6.537,7.133,5.467,4.615,6.386,4.255,7.695,4.661,4.794,6.171,5.142,6.074,3.859,8.5,5.969,5.315,7.162,5.914,6.514,4.548,6.207,5.088,6.17,4.633,5.809,7.131
1.2,,3.186,2.653,3.267,2.585,2.746,2.649,3.229,0.987,3.454,3.751,5.375,5.361,7.176,6.06,6.685,5.401,9.298,8.785,10.884,11.585,10.458,8.182,8.332,8.002,9.858,11.454,8.441,8.005,7.891,9.384,8.687,9.629,10.33,11.408
1.2,,3.712,3.923,5.95,7.404,7.129,6.267,6.413,4.954,5.475,4.256,9.033,8.683,12.179,5.207,4.274,5.682,6.362,9.372,4.443,5.122,4.194,4.92,6.994,7.273,5.604,5.448,2.797,6.809,5.344,5.714,5.042,6.023,3.225,6.032
