1.2,,6.388,6.34,7.503,7.838,5.733,5.967,5.043,3.498,3.619,3.649,3.081,3.393,2.929,3.476,1.95,1.874,0.886,-0.275,1.361,0.899,0.41,0.248,-0.524,0.123,-0.453,0.173,0.064,-0.634,0.03
1.2,,7.245,6.301,7.337,7.034,7.373,9.031,6.939,8.578,7.273,5.561,6.32,7.407,6.359,6.823,5.852,7.086,7.196,8.319,7.318,8.194,7.342,8.442,9.203,6.915,9.308,9.498,6.331,8.953,8.63
1.2,,1.998,4.596,4.834,4.953,7.858,11.108,7.737,7.105,8.511,11.728,8.476,9.73,8.501,11.208,11.658,11.098,11.789,11.779,10.966,12.203,11.826,11.582,8.925,13.273,11.379,11.748,11.464,11.534,11.439
1.2,,4.8,4.511,3.512,4.868,1.403,5.288,4.254,3.319,3.812,4.103,4.382,2.863,3.164,6.538,4.329,2.991,3.933,2.03,4.575,5.187,4.31,3.782,3.871,4.358,5.047,4.762,5.848,3.687,5.658
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
