1.2,,4.345,3.334,4.836,3.675,2.613,3.187,3.881,4.981,5.956,3.085,4.102,4.411,5.441,4.051,5.09,4.395,6.191,4.259,6.184,8.567,5.87,6.919,7.708,7.798,6.975,6.553,8.639,8.038,6.226,7.557,8.69,9.319,5.851,6.731
1.2,,9.236,9.492,9.16,8.833,7.449,7.528,6.217,7.598,6.643,6.871,6.502,6.812,6.299,5.06,4.716,2.871,4.173,3.95,3.778,3.635,4.268,1.044,1.876,2.597,2.833,2.492,0.482,1.104,0.731,-0.476,0.552,1.278,0.118,0.016
1.2,,7.142,8.032,7.765,6.698,6.585,8.419,7.362,6.505,8.656,7.701,6.327,5.742,6.313,6.823,5.111,7.211,8.298,4.348,4.837,3.994,5.5,5.389,5.854,5.54,6.239,6.972,7.707,5.518,4.704,6.507,6.358,5.332,6.501,5.646
1.2,,6.21,2.078,2.274,6.255,6.001,5.782,4.609,10.828,6.456,8.191,6.389,9.444,9.594,8.464,7.875,8.265,10.464,11.73,12.068,11.613,11.667,12.363,11.866,12.066,9.414,11.938,11.574,10.57,11.488,10.738,11.131,10.625,9.525,10.184
