"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20190620","1805","07467","299","0","COMPULAB_04","38:00:25:55:c7:06","0","2891","1242","-52","26371286","8","7"
"20190620","1805","07467","299","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1464","642","-49","26371286","8","7"
"20190620","1805","07467","299","0","COMPULAB_03","38:00:25:55:d3:db","0","2339","547","-46","26371286","8","7"
"20190620","1805","07467","299","0","COMPULAB_01","38:00:25:55:d6:d8","0","1912","282","-51","26371286","8","7"
"20190620","1805","07873","617","0","COMPULAB_04","38:00:25:55:c7:06","0","3531","620","-51","26371670","8","7"
"20190620","1805","07873","617","0","COMPULAB_02","38:00:25:55:d7:f0","0","-3941","1433","-52","26371670","8","7"
"20190620","1805","07873","617","0","COMPULAB_03","38:00:25:55:d3:db","0","2197","505","-47","26371670","8","7"
"20190620","1805","07873","617","0","COMPULAB_01","38:00:25:55:d6:d8","0","617","1467","-54","26371670","8","7"
"20190620","1805","07999","795","0","COMPULAB_04","38:00:25:55:c7:06","0","3157","1375","-51","26371798","8","7"
"20190620","1805","07999","795","0","COMPULAB_02","38:00:25:55:d7:f0","0","-2347","1218","-52","26371798","8","7"
"20190620","1805","07999","795","0","COMPULAB_03","38:00:25:55:d3:db","0","1335","417","-53","26371798","8","7"
"20190620","1805","07999","795","0","COMPULAB_01","38:00:25:55:d6:d8","0","1703","2908","-49","26371798","8","7"
"20190620","1805","08142","960","0","COMPULAB_04","38:00:25:55:c7:06","0","3900","1269","-49","26371928","8","7"
"20190620","1805","08142","960","0","COMPULAB_02","38:00:25:55:d7:f0","0","-516","563","-49","26371928","8","7"
"20190620","1805","08142","960","0","COMPULAB_03","38:00:25:55:d3:db","0","5421","468","-50","26371928","8","7"
"20190620","1805","08142","960","0","COMPULAB_01","38:00:25:55:d6:d8","0","1036","2659","-49","26371928","8","7"
"20190620","1805","08256","960","0","COMPULAB_04","38:00:25:55:c7:06","0","3228","1015","-48","26372056","8","7"
"20190620","1805","08256","960","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1322","712","-53","26372056","8","7"
"20190620","1805","08256","960","0","COMPULAB_03","38:00:25:55:d3:db","0","3651","592","-50","26372056","8","7"
"20190620","1805","08256","960","0","COMPULAB_01","38:00:25:55:d6:d8","0","964","773","-52","26372056","8","7"
"20190620","1805","08392","1112","0","COMPULAB_04","38:00:25:55:c7:06","0","3563","1514","-51","26372184","8","7"
"20190620","1805","08392","1112","0","COMPULAB_02","38:00:25:55:d7:f0","0","-540","776","-53","26372184","8","7"
"20190620","1805","08392","1112","0","COMPULAB_03","38:00:25:55:d3:db","0","2053","837","-47","26372184","8","7"
"20190620","1805","08392","1112","0","COMPULAB_01","38:00:25:55:d6:d8","0","1137","771","-49","26372184","8","7"
"20190620","1805","08488","1272","0","COMPULAB_04","38:00:25:55:c7:06","0","3663","2288","-51","26372299","8","7"
"20190620","1805","08488","1272","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1159","1236","-51","26372299","8","7"
"20190620","1805","08488","1272","0","COMPULAB_03","38:00:25:55:d3:db","0","730","991","-47","26372299","8","7"
"20190620","1805","08488","1272","0","COMPULAB_01","38:00:25:55:d6:d8","0","568","2754","-53","26372299","8","7"
"20190620","1805","08622","1417","0","COMPULAB_04","38:00:25:55:c7:06","0","3091","2436","-50","26372415","8","7"
"20190620","1805","08622","1417","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1632","1338","-53","26372414","8","7"
"20190620","1805","08622","1417","0","COMPULAB_03","38:00:25:55:d3:db","0","36","1289","-49","26372414","8","7"
"20190620","1805","08622","1417","0","COMPULAB_01","38:00:25:55:d6:d8","0","1988","448","-52","26372414","8","7"
"20190620","1805","08849","1586","0","COMPULAB_04","38:00:25:55:c7:06","0","1708","1022","-48","26372644","8","7"
"20190620","1805","08849","1586","0","COMPULAB_02","38:00:25:55:d7:f0","0","1024","2140","-50","26372644","8","7"
"20190620","1805","08849","1586","0","COMPULAB_03","38:00:25:55:d3:db","0","2532","714","-48","26372644","8","7"
"20190620","1805","08849","1586","0","COMPULAB_01","38:00:25:55:d6:d8","0","1555","1259","-53","26372644","8","7"
"20190620","1805","08952","1751","0","COMPULAB_04","38:00:25:55:c7:06","0","1886","1335","-44","26372760","8","7"
"20190620","1805","08952","1751","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1010","681","-52","26372760","8","7"
"20190620","1805","08952","1751","0","COMPULAB_03","38:00:25:55:d3:db","0","3357","753","-54","26372760","8","7"
"20190620","1805","08952","1751","0","COMPULAB_01","38:00:25:55:d6:d8","0","1007","568","-51","26372760","8","7"
"20190620","1805","09201","1901","0","COMPULAB_04","38:00:25:55:c7:06","0","1660","872","-48","26372988","8","7"
"20190620","1805","09201","1901","0","COMPULAB_02","38:00:25:55:d7:f0","0","-711","1257","-55","26372988","8","7"
"20190620","1805","09201","1901","0","COMPULAB_03","38:00:25:55:d3:db","0","277","682","-52","26372988","8","7"
"20190620","1805","09201","1901","0","COMPULAB_01","38:00:25:55:d6:d8","0","11","1121","-51","26372988","8","7"
"20190620","1805","09300","2076","0","COMPULAB_04","38:00:25:55:c7:06","0","1624","791","-48","26373100","8","7"
"20190620","1805","09300","2076","0","COMPULAB_02","38:00:25:55:d7:f0","0","555","1696","-55","26373100","8","7"
"20190620","1805","09300","2076","0","COMPULAB_03","38:00:25:55:d3:db","0","766","953","-52","26373100","8","7"
"20190620","1805","09300","2076","0","COMPULAB_01","38:00:25:55:d6:d8","0","3316","428","-49","26373100","8","7"
"20190620","1805","09429","2248","0","COMPULAB_04","38:00:25:55:c7:06","0","2128","1189","-48","26373215","8","7"
"20190620","1805","09429","2248","0","COMPULAB_02","38:00:25:55:d7:f0","0","595","1126","-53","26373215","8","7"
"20190620","1805","09429","2248","0","COMPULAB_03","38:00:25:55:d3:db","0","1205","1064","-58","26373214","8","7"
"20190620","1805","09429","2248","0","COMPULAB_01","38:00:25:55:d6:d8","0","551","664","-50","26373214","8","7"
"20190620","1805","09650","2420","0","COMPULAB_04","38:00:25:55:c7:06","0","990","703","-47","26373441","8","7"
"20190620","1805","09650","2420","0","COMPULAB_02","38:00:25:55:d7:f0","0","2018","1915","-58","26373441","8","7"
"20190620","1805","09650","2420","0","COMPULAB_03","38:00:25:55:d3:db","0","208","995","-54","26373441","8","7"
"20190620","1805","09650","2420","0","COMPULAB_01","38:00:25:55:d6:d8","0","1616","725","-50","26373441","8","7"
"20190620","1805","09762","2579","0","COMPULAB_04","38:00:25:55:c7:06","0","1994","563","-44","26373556","8","7"
"20190620","1805","09762","2579","0","COMPULAB_02","38:00:25:55:d7:f0","0","2083","894","-62","26373556","8","7"
"20190620","1805","09762","2579","0","COMPULAB_03","38:00:25:55:d3:db","0","572","1389","-51","26373556","8","7"
"20190620","1805","09762","2579","0","COMPULAB_01","38:00:25:55:d6:d8","0","2041","1409","-54","26373556","8","7"
"20190620","1805","09857","2579","0","COMPULAB_04","38:00:25:55:c7:06","0","1591","736","-45","26373671","8","7"
"20190620","1805","09857","2579","0","COMPULAB_02","38:00:25:55:d7:f0","0","1343","1082","-56","26373671","8","7"
"20190620","1805","09857","2579","0","COMPULAB_03","38:00:25:55:d3:db","0","731","2103","-51","26373671","8","7"
"20190620","1805","09857","2579","0","COMPULAB_01","38:00:25:55:d6:d8","0","3636","845","-54","26373671","8","7"
"20190620","1805","10111","2904","0","COMPULAB_04","38:00:25:55:c7:06","0","953","391","-47","26373900","8","7"
"20190620","1805","10111","2904","0","COMPULAB_02","38:00:25:55:d7:f0","0","3369","2152","-55","26373900","8","7"
"20190620","1805","10111","2904","0","COMPULAB_03","38:00:25:55:d3:db","0","359","1198","-52","26373900","8","7"
"20190620","1805","10111","2904","0","COMPULAB_01","38:00:25:55:d6:d8","0","1319","550","-49","26373900","8","7"
"20190620","1805","10226","3077","0","COMPULAB_04","38:00:25:55:c7:06","0","774","908","-47","26374014","8","7"
"20190620","1805","10226","3077","0","COMPULAB_02","38:00:25:55:d7:f0","0","760","2289","-56","26374014","8","7"
"20190620","1805","10226","3077","0","COMPULAB_03","38:00:25:55:d3:db","0","1182","395","-47","26374014","8","7"
"20190620","1805","10226","3077","0","COMPULAB_01","38:00:25:55:d6:d8","0","1072","594","-58","26374013","8","7"
"20190620","1805","10445","3226","0","COMPULAB_04","38:00:25:55:c7:06","0","1290","1099","-44","26374246","8","7"
"20190620","1805","10445","3226","0","COMPULAB_02","38:00:25:55:d7:f0","0","673","772","-54","26374246","8","7"
"20190620","1805","10445","3226","0","COMPULAB_03","38:00:25:55:d3:db","0","399","280","-51","26374246","8","7"
"20190620","1805","10445","3226","0","COMPULAB_01","38:00:25:55:d6:d8","0","818","1500","-51","26374246","8","7"
"20190620","1805","10656","3388","0","COMPULAB_04","38:00:25:55:c7:06","0","867","611","-48","26374472","8","7"
"20190620","1805","10656","3388","0","COMPULAB_02","38:00:25:55:d7:f0","0","1624","1837","-59","26374472","8","7"
"20190620","1805","10656","3388","0","COMPULAB_03","38:00:25:55:d3:db","0","642","846","-47","26374472","8","7"
