"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","acceleration X","acceleration Y","acceleration Z","Geomagnetic X","Geomagnetic Y","Geomagnetic Z","gyro X","gyro Y","gyro Z","Pressure(hPa)","Altitude(m)","Temperature","Humidity","GPSLatitude","GPSLongitude","GPSAltitude"
"20190620","1804","31180","0","0","0.6177119","9.135126","3.6910958","14.541611","-46.04425","5.395737","0.019303184","-0.008013245","4.0956057E-4","1002.34","91.23","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31294","0","0","0.6412208","9.382051","3.6257527","14.168197","-46.1096","5.0336537","-0.043399084","0.082804814","0.011143408","1002.34","91.23","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31362","0","0","0.6412208","9.382051","3.6257527","14.168197","-46.1096","5.0336537","-0.043399084","0.082804814","0.011143408","1002.31","91.48","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31429","186","0","0.68623173","9.218672","3.305122","14.168197","-46.1096","5.0336537","-0.043399084","0.082804814","0.011143408","1002.31","91.48","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31497","186","0","0.68623173","9.218672","3.305122","14.165409","-45.939606","5.245169","-0.0059293336","0.02458979","-0.006512256","1002.31","91.48","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31564","352","0","0.68623173","9.218672","3.305122","14.165409","-45.939606","5.245169","-0.0059293336","0.02458979","-0.006512256","1002.32","91.4","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31631","352","0","0.68623173","9.218672","3.305122","14.165409","-45.939606","5.245169","-0.0059293336","0.02458979","-0.006512256","1002.32","91.4","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31699","489","0","0.42604518","9.434242","3.0344403","13.973078","-46.459026","5.345198","-0.028353937","0.020063905","0.067204975","1002.32","91.4","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31766","489","0","0.42604518","9.434242","3.0344403","13.973078","-46.459026","5.345198","-0.028353937","0.020063905","0.067204975","1002.31","91.48","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31833","489","0","0.42604518","9.434242","3.0344403","13.973078","-46.459026","5.345198","-0.028353937","0.020063905","0.067204975","1002.31","91.48","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31901","650","0","0.35329682","9.216853","2.7252479","13.237823","-46.512268","5.1108947","-0.024866015","-0.005500918","0.06097417","1002.31","91.48","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","31968","650","0","0.35329682","9.216853","2.7252479","13.237823","-46.512268","5.1108947","-0.024866015","-0.005500918","0.06097417","1002.32","91.4","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","32035","650","0","0.35329682","9.216853","2.7252479","13.281956","-46.78991","5.635612","-0.024866015","-0.005500918","0.06097417","1002.32","91.4","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1804","32102","838","0","0.26767093","10.194197","2.6865816","13.281956","-46.78991","5.635612","0.09859722","0.017989641","-0.014179189","1002.32","91.4","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
