"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20190620","1728","06880","0","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1249","1450","-60","24150674","8","7"
"20190620","1728","06880","0","0","COMPULAB_04","38:00:25:55:c7:06","0","3618","3013","-55","24150674","8","7"
"20190620","1728","06880","0","0","COMPULAB_01","38:00:25:55:d6:d8","0","968","1022","-56","24150674","8","7"
"20190620","1728","06880","0","0","COMPULAB_03","38:00:25:55:d3:db","0","944","343","-50","24150674","8","7"
"20190620","1728","07637","757","0","COMPULAB_02","38:00:25:55:d7:f0","0","517","1407","-57","24151440","8","7"
"20190620","1728","07637","757","0","COMPULAB_04","38:00:25:55:c7:06","0","2763","884","-51","24151440","8","7"
"20190620","1728","07637","757","0","COMPULAB_01","38:00:25:55:d6:d8","0","1528","702","-51","24151440","8","7"
"20190620","1728","07637","757","0","COMPULAB_03","38:00:25:55:d3:db","0","39","1312","-55","24151440","8","7"
"20190620","1728","08021","1049","0","COMPULAB_02","38:00:25:55:d7:f0","0","21","909","-59","24151819","8","7"
"20190620","1728","08021","1049","0","COMPULAB_04","38:00:25:55:c7:06","0","1900","193","-51","24151819","8","7"
"20190620","1728","08021","1049","0","COMPULAB_01","38:00:25:55:d6:d8","0","1252","827","-54","24151819","8","7"
"20190620","1728","08021","1049","0","COMPULAB_03","38:00:25:55:d3:db","0","-506","691","-54","24151819","8","7"
"20190620","1728","08132","1208","0","COMPULAB_02","38:00:25:55:d7:f0","0","-625","1057","-56","24151933","8","7"
"20190620","1728","08132","1208","0","COMPULAB_04","38:00:25:55:c7:06","0","476","1174","-58","24151933","8","7"
"20190620","1728","08132","1208","0","COMPULAB_01","38:00:25:55:d6:d8","0","2574","467","-53","24151933","8","7"
"20190620","1728","08132","1208","0","COMPULAB_03","38:00:25:55:d3:db","0","-457","2415","-50","24151933","8","7"
"20190620","1728","08241","1353","0","COMPULAB_02","38:00:25:55:d7:f0","0","-93","686","-54","24152048","8","7"
"20190620","1728","08241","1353","0","COMPULAB_04","38:00:25:55:c7:06","0","1380","779","-57","24152048","8","7"
"20190620","1728","08241","1353","0","COMPULAB_01","38:00:25:55:d6:d8","0","1460","1596","-48","24152048","8","7"
"20190620","1728","08241","1353","0","COMPULAB_03","38:00:25:55:d3:db","0","-952","1641","-51","24152048","8","7"
"20190620","1728","08473","1503","0","COMPULAB_02","38:00:25:55:d7:f0","0","1018","641","-56","24152276","8","7"
"20190620","1728","08473","1503","0","COMPULAB_04","38:00:25:55:c7:06","0","1971","345","-50","24152276","8","7"
"20190620","1728","08473","1503","0","COMPULAB_01","38:00:25:55:d6:d8","0","2093","1559","-57","24152276","8","7"
"20190620","1728","08473","1503","0","COMPULAB_03","38:00:25:55:d3:db","0","-2264","2387","-53","24152276","8","7"
"20190620","1728","08898","1961","0","COMPULAB_02","38:00:25:55:d7:f0","0","-633","743","-56","24152731","8","7"
"20190620","1728","08898","1961","0","COMPULAB_04","38:00:25:55:c7:06","0","1921","1589","-56","24152731","8","7"
"20190620","1728","08898","1961","0","COMPULAB_01","38:00:25:55:d6:d8","0","1594","4494","-58","24152731","8","7"
"20190620","1728","08898","1961","0","COMPULAB_03","38:00:25:55:d3:db","0","-622","1528","-52","24152731","8","7"
"20190620","1728","09152","2264","0","COMPULAB_02","38:00:25:55:d7:f0","0","478","1024","-60","24152960","8","7"
"20190620","1728","09152","2264","0","COMPULAB_04","38:00:25:55:c7:06","0","1735","730","-50","24152960","8","7"
"20190620","1728","09152","2264","0","COMPULAB_01","38:00:25:55:d6:d8","0","-246","2057","-51","24152960","8","7"
"20190620","1728","09152","2264","0","COMPULAB_03","38:00:25:55:d3:db","0","3336","561","-51","24152960","8","7"
"20190620","1728","09269","2405","0","COMPULAB_02","38:00:25:55:d7:f0","0","152","1785","-55","24153074","8","7"
"20190620","1728","09269","2405","0","COMPULAB_04","38:00:25:55:c7:06","0","-97","652","-54","24153074","8","7"
"20190620","1728","09269","2405","0","COMPULAB_01","38:00:25:55:d6:d8","0","2860","709","-52","24153074","8","7"
"20190620","1728","09269","2405","0","COMPULAB_03","38:00:25:55:d3:db","0","156","1926","-55","24153074","8","7"
"20190620","1728","09407","2556","0","COMPULAB_02","38:00:25:55:d7:f0","0","587","1679","-60","24153202","8","7"
"20190620","1728","09407","2556","0","COMPULAB_04","38:00:25:55:c7:06","0","510","630","-49","24153202","8","7"
"20190620","1728","09407","2556","0","COMPULAB_01","38:00:25:55:d6:d8","0","4000","776","-55","24153202","8","7"
"20190620","1728","09407","2556","0","COMPULAB_03","38:00:25:55:d3:db","0","-1072","648","-47","24153202","8","7"
"20190620","1728","09918","3018","0","COMPULAB_02","38:00:25:55:d7:f0","0","692","2049","-59","24153711","8","7"
"20190620","1728","09918","3018","0","COMPULAB_04","38:00:25:55:c7:06","0","161","620","-45","24153711","8","7"
