"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","acceleration X","acceleration Y","acceleration Z","Geomagnetic X","Geomagnetic Y","Geomagnetic Z","gyro X","gyro Y","gyro Z","Pressure(hPa)","Altitude(m)","Temperature","Humidity","GPSLatitude","GPSLongitude","GPSAltitude"
"20190620","1805","07115","0","0","0.5026547","8.926317","4.4717693","23.891106","-28.146797","-34.147064","0.0020438046","-0.016456058","-0.019122317","1002.38","90.89","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07244","0","0","0.50699735","8.824197","4.286086","24.703156","-27.89975","-34.281906","-0.057107024","0.121765725","-0.09581876","1002.38","90.89","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07312","160","0","0.50699735","8.824197","4.286086","24.703156","-27.89975","-34.281906","-0.057107024","0.121765725","-0.09581876","1002.38","90.89","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07379","160","0","0.08907956","9.032711","4.5288568","25.496511","-27.39013","-34.02584","-0.057107024","0.121765725","-0.09581876","1002.42","90.56","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07446","160","0","0.08907956","9.032711","4.5288568","25.496511","-27.39013","-34.02584","-0.012602241","0.05602188","0.012095705","1002.42","90.56","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07513","299","0","0.08907956","9.032711","4.5288568","25.496511","-27.39013","-34.02584","-0.012602241","0.05602188","0.012095705","1002.42","90.56","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07580","299","0","0.3342058","8.842375","4.18861","25.581806","-27.482018","-33.777687","-0.012602241","0.05602188","0.012095705","1002.39","90.81","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07647","462","0","0.3342058","8.842375","4.18861","25.581806","-27.482018","-33.777687","-0.031538896","0.032375973","0.0054131206","1002.39","90.81","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07714","462","0","0.3342058","8.842375","4.18861","25.581806","-27.482018","-33.777687","-0.031538896","0.032375973","0.0054131206","1002.39","90.81","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1805","07781","617","0","0.086651236","9.304851","3.845511","25.922125","-27.417091","-34.1065","-0.031538896","0.032375973","0.0054131206","1002.41","90.64","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
