"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20190620","1728","45367","1","0","COMPULAB_04","38:00:25:55:c7:06","0","2471","626","-54","24189150","8","7"
"20190620","1728","45367","1","0","COMPULAB_03","38:00:25:55:d3:db","0","-624","1051","-51","24189150","8","7"
"20190620","1728","45367","1","0","COMPULAB_01","38:00:25:55:d6:d8","0","1290","770","-51","24189150","8","7"
"20190620","1728","45367","1","0","COMPULAB_02","38:00:25:55:d7:f0","0","77","1381","-61","24189150","8","7"
"20190620","1728","45469","163","0","COMPULAB_04","38:00:25:55:c7:06","0","2232","619","-54","24189278","8","7"
"20190620","1728","45469","163","0","COMPULAB_03","38:00:25:55:d3:db","0","-64","834","-50","24189278","8","7"
"20190620","1728","45469","163","0","COMPULAB_01","38:00:25:55:d6:d8","0","1218","905","-51","24189278","8","7"
"20190620","1728","45469","163","0","COMPULAB_02","38:00:25:55:d7:f0","0","231","1114","-60","24189278","8","7"
"20190620","1728","45870","654","0","COMPULAB_04","38:00:25:55:c7:06","0","2215","435","-53","24189663","8","7"
"20190620","1728","45870","654","0","COMPULAB_03","38:00:25:55:d3:db","0","-276","641","-52","24189663","8","7"
"20190620","1728","45870","654","0","COMPULAB_01","38:00:25:55:d6:d8","0","2709","565","-51","24189663","8","7"
"20190620","1728","45870","654","0","COMPULAB_02","38:00:25:55:d7:f0","0","43","1021","-57","24189663","8","7"
"20190620","1728","45988","654","0","COMPULAB_04","38:00:25:55:c7:06","0","1337","708","-52","24189793","8","7"
"20190620","1728","45988","654","0","COMPULAB_03","38:00:25:55:d3:db","0","70","798","-53","24189793","8","7"
"20190620","1728","45988","654","0","COMPULAB_01","38:00:25:55:d6:d8","0","2351","297","-52","24189793","8","7"
"20190620","1728","45988","654","0","COMPULAB_02","38:00:25:55:d7:f0","0","-623","1045","-60","24189793","8","7"
"20190620","1728","46118","793","0","COMPULAB_04","38:00:25:55:c7:06","0","1058","976","-52","24189922","8","7"
"20190620","1728","46118","793","0","COMPULAB_03","38:00:25:55:d3:db","0","-651","2113","-53","24189922","8","7"
"20190620","1728","46118","793","0","COMPULAB_01","38:00:25:55:d6:d8","0","1504","1344","-49","24189922","8","7"
"20190620","1728","46118","793","0","COMPULAB_02","38:00:25:55:d7:f0","0","150","771","-60","24189922","8","7"
"20190620","1728","46253","938","0","COMPULAB_04","38:00:25:55:c7:06","0","1315","736","-52","24190049","8","7"
"20190620","1728","46253","938","0","COMPULAB_03","38:00:25:55:d3:db","0","641","1216","-52","24190049","8","7"
"20190620","1728","46253","938","0","COMPULAB_01","38:00:25:55:d6:d8","0","-707","1153","-54","24190049","8","7"
"20190620","1728","46253","938","0","COMPULAB_02","38:00:25:55:d7:f0","0","3541","2763","-55","24190049","8","7"
"20190620","1728","46758","1425","0","COMPULAB_04","38:00:25:55:c7:06","0","150","633","-56","24190563","8","7"
"20190620","1728","46758","1425","0","COMPULAB_03","38:00:25:55:d3:db","0","1216","1125","-49","24190563","8","7"
"20190620","1728","46758","1425","0","COMPULAB_01","38:00:25:55:d6:d8","0","2283","608","-50","24190563","8","7"
"20190620","1728","46758","1425","0","COMPULAB_02","38:00:25:55:d7:f0","0","-430","1090","-54","24190563","8","7"
"20190620","1728","46907","1609","0","COMPULAB_04","38:00:25:55:c7:06","0","2983","920","-50","24190691","8","7"
"20190620","1728","46907","1609","0","COMPULAB_03","38:00:25:55:d3:db","0","945","986","-55","24190691","8","7"
"20190620","1728","46907","1609","0","COMPULAB_01","38:00:25:55:d6:d8","0","2467","714","-53","24190691","8","7"
"20190620","1728","46907","1609","0","COMPULAB_02","38:00:25:55:d7:f0","0","1824","843","-50","24190691","8","7"
"20190620","1728","47009","1754","0","COMPULAB_04","38:00:25:55:c7:06","0","2612","723","-50","24190822","8","7"
"20190620","1728","47009","1754","0","COMPULAB_03","38:00:25:55:d3:db","0","180","865","-50","24190822","8","7"
"20190620","1728","47009","1754","0","COMPULAB_01","38:00:25:55:d6:d8","0","1295","1083","-55","24190822","8","7"
"20190620","1728","47009","1754","0","COMPULAB_02","38:00:25:55:d7:f0","0","559","1471","-53","24190822","8","7"
"20190620","1728","47264","2048","0","COMPULAB_04","38:00:25:55:c7:06","0","3108","2684","-57","24191078","8","7"
"20190620","1728","47264","2048","0","COMPULAB_03","38:00:25:55:d3:db","0","1321","1701","-48","24191078","8","7"
"20190620","1728","47264","2048","0","COMPULAB_01","38:00:25:55:d6:d8","0","1290","942","-51","24191078","8","7"
"20190620","1728","47264","2048","0","COMPULAB_02","38:00:25:55:d7:f0","0","911","1416","-54","24191078","8","7"
"20190620","1728","47518","2213","0","COMPULAB_04","38:00:25:55:c7:06","0","1641","673","-46","24191334","8","7"
"20190620","1728","47518","2213","0","COMPULAB_03","38:00:25:55:d3:db","0","789","633","-49","24191334","8","7"
"20190620","1728","47518","2213","0","COMPULAB_01","38:00:25:55:d6:d8","0","3292","624","-49","24191334","8","7"
"20190620","1728","47518","2213","0","COMPULAB_02","38:00:25:55:d7:f0","0","1011","478","-54","24191334","8","7"
"20190620","1728","47660","2367","0","COMPULAB_04","38:00:25:55:c7:06","0","1734","595","-48","24191463","8","7"
"20190620","1728","47660","2367","0","COMPULAB_03","38:00:25:55:d3:db","0","87","1209","-47","24191463","8","7"
"20190620","1728","47660","2367","0","COMPULAB_01","38:00:25:55:d6:d8","0","2898","536","-51","24191463","8","7"
"20190620","1728","47660","2367","0","COMPULAB_02","38:00:25:55:d7:f0","0","760","495","-58","24191463","8","7"
"20190620","1728","48167","2823","0","COMPULAB_04","38:00:25:55:c7:06","0","202","685","-49","24191976","8","7"
"20190620","1728","48167","2823","0","COMPULAB_03","38:00:25:55:d3:db","0","-1371","598","-52","24191976","8","7"
"20190620","1728","48167","2823","0","COMPULAB_01","38:00:25:55:d6:d8","0","700","764","-49","24191976","8","7"
"20190620","1728","48167","2823","0","COMPULAB_02","38:00:25:55:d7:f0","0","4043","1735","-60","24191976","8","7"
"20190620","1728","48427","3147","0","COMPULAB_04","38:00:25:55:c7:06","0","-629","826","-48","24192234","8","7"
"20190620","1728","48427","3147","0","COMPULAB_03","38:00:25:55:d3:db","0","2429","594","-52","24192234","8","7"
"20190620","1728","48427","3147","0","COMPULAB_01","38:00:25:55:d6:d8","0","2503","2810","-55","24192234","8","7"
"20190620","1728","48427","3147","0","COMPULAB_02","38:00:25:55:d7:f0","0","2124","2177","-53","24192234","8","7"
"20190620","1728","48672","3456","0","COMPULAB_04","38:00:25:55:c7:06","0","-1533","783","-50","24192494","8","7"
"20190620","1728","48672","3456","0","COMPULAB_03","38:00:25:55:d3:db","0","-183","786","-49","24192494","8","7"
"20190620","1728","48672","3456","0","COMPULAB_01","38:00:25:55:d6:d8","0","1412","646","-51","24192494","8","7"
"20190620","1728","48672","3456","0","COMPULAB_02","38:00:25:55:d7:f0","0","2484","788","-55","24192494","8","7"
