"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","acceleration X","acceleration Y","acceleration Z","Geomagnetic X","Geomagnetic Y","Geomagnetic Z","gyro X","gyro Y","gyro Z","Pressure(hPa)","Altitude(m)","Temperature","Humidity","GPSLatitude","GPSLongitude","GPSAltitude"
"20190620","1729","19018","0","0","0.2702885","9.206009","3.4151485","30.963396","-27.41045","-27.995743","-0.03102327","-0.028063966","-0.027719755","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19103","0","0","0.19124411","9.340117","3.678805","30.963396","-27.41045","-27.995743","-0.03102327","-0.028063966","-0.027719755","1002.08","93.41","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19170","0","0","0.19124411","9.340117","3.678805","30.963396","-27.41045","-27.995743","0.011746593","-0.0037218225","-0.0133381225","1002.08","93.41","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19237","174","0","0.19124411","9.340117","3.678805","29.40557","-27.579407","-27.55064","0.011746593","-0.0037218225","-0.0133381225","1002.08","93.41","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19305","174","0","0.13829616","9.264906","3.473885","29.40557","-27.579407","-27.55064","0.011746593","-0.0037218225","-0.0133381225","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19372","337","0","0.13829616","9.264906","3.473885","29.40557","-27.579407","-27.55064","-0.029065847","-0.005187","0.018892137","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19439","337","0","0.13829616","9.264906","3.473885","29.972792","-27.496933","-28.008465","-0.029065847","-0.005187","0.018892137","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19507","337","0","0.13829616","9.264906","3.473885","29.972792","-27.496933","-28.008465","-0.029065847","-0.005187","0.018892137","1002.06","93.58","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19574","498","0","0.3487602","9.251481","3.4080632","30.545599","-27.955193","-28.162468","-0.046697054","0.027199043","0.0032341052","1002.06","93.58","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19641","498","0","0.3487602","9.251481","3.4080632","30.545599","-27.955193","-28.162468","-0.046697054","0.027199043","0.0032341052","1002.01","94.0","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19708","658","0","0.2969062","9.334966","3.37267","30.545599","-27.955193","-28.162468","-0.046697054","0.027199043","0.0032341052","1002.01","94.0","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19775","658","0","0.2969062","9.334966","3.37267","30.545599","-27.955193","-28.162468","0.020147126","0.019531177","0.068376325","1002.01","94.0","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19842","812","0","0.2969062","9.334966","3.37267","30.605192","-27.336388","-27.068047","0.020147126","0.019531177","0.068376325","1002.01","94.0","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19909","812","0","0.36571854","9.304183","3.0496337","30.605192","-27.336388","-27.068047","0.020147126","0.019531177","0.068376325","1002.03","93.83","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","19977","812","0","0.36571854","9.304183","3.0496337","29.90265","-27.574837","-27.932655","0.020147126","0.019531177","0.068376325","1002.03","93.83","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20044","967","0","0.36571854","9.304183","3.0496337","29.90265","-27.574837","-27.932655","-0.051865786","0.026084581","0.02848354","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20112","967","0","0.36571854","9.304183","3.0496337","29.90265","-27.574837","-27.932655","-0.051865786","0.026084581","0.02848354","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20179","1128","0","0.1397597","9.503866","2.918663","29.18807","-27.426765","-26.620329","-0.00957629","0.007711472","0.034983423","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20246","1128","0","0.1397597","9.503866","2.918663","29.18807","-27.426765","-26.620329","-0.00957629","0.007711472","0.034983423","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20313","1283","0","0.1397597","9.503866","2.918663","29.18807","-27.426765","-26.620329","-0.00957629","0.007711472","0.034983423","1002.02","93.92","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20380","1283","0","0.44110474","9.571486","2.5460496","30.320683","-27.261765","-26.992903","0.09523022","-0.0020576755","-0.035901897","1002.02","93.92","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20447","1283","0","0.44110474","9.571486","2.5460496","30.320683","-27.261765","-26.992903","0.09523022","-0.0020576755","-0.035901897","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20515","1443","0","0.47839546","10.728211","3.1900363","30.320683","-27.261765","-26.992903","0.09523022","-0.0020576755","-0.035901897","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20581","1443","0","0.47839546","10.728211","3.1900363","30.539337","-27.954971","-26.300503","0.09523022","-0.0020576755","-0.035901897","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20649","1598","0","0.47839546","10.728211","3.1900363","30.539337","-27.954971","-26.300503","0.13272627","-0.023307396","-0.109510094","1002.02","93.92","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20715","1598","0","0.47839546","10.728211","3.1900363","30.539337","-27.954971","-26.300503","0.13272627","-0.023307396","-0.109510094","1002.02","93.92","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20783","1760","0","0.40217406","8.471904","3.8026443","29.9057","-28.269913","-26.3118","-0.0872519","-0.11055017","0.008416093","1002.02","93.92","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20851","1760","0","0.40217406","8.471904","3.8026443","29.9057","-28.269913","-26.3118","-0.0872519","-0.11055017","0.008416093","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20917","1760","0","0.17714676","8.709681","2.9176087","29.9057","-28.269913","-26.3118","-0.0872519","-0.11055017","0.008416093","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","20985","1905","0","0.17714676","8.709681","2.9176087","29.83971","-28.579617","-26.626686","-0.014122809","0.016644565","0.08144142","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21052","1905","0","0.7152608","10.062146","3.1432273","29.83971","-28.579617","-26.626686","-0.014122809","0.016644565","0.08144142","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21120","2089","0","0.7152608","10.062146","3.1432273","29.83971","-28.579617","-26.626686","-0.014122809","0.016644565","0.08144142","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21187","2089","0","0.7152608","10.062146","3.1432273","28.776808","-28.589485","-26.484158","-0.014122809","0.016644565","0.08144142","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21255","2089","0","0.7152608","10.062146","3.1432273","28.776808","-28.589485","-26.484158","0.07461268","-0.025325028","-0.055603538","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21321","2244","0","0.7152608","10.062146","3.1432273","28.776808","-28.589485","-26.484158","0.07461268","-0.025325028","-0.055603538","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21389","2244","0","0.19701032","9.568985","4.0112057","28.841358","-27.970856","-26.86379","-0.08828021","0.032387607","0.07915928","1002.0","94.09","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21455","2378","0","0.19701032","9.568985","4.0112057","28.841358","-27.970856","-26.86379","-0.08828021","0.032387607","0.07915928","1001.96","94.42","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21522","2378","0","0.4084085","8.426886","2.9868805","28.841358","-27.970856","-26.86379","-0.08828021","0.032387607","0.07915928","1001.96","94.42","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21590","2552","0","0.4084085","8.426886","2.9868805","28.496351","-28.82388","-26.490314","-0.08828021","0.032387607","0.07915928","1001.96","94.42","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21657","2552","0","0.4084085","8.426886","2.9868805","28.496351","-28.82388","-26.490314","-0.024099234","0.032336492","-0.01197259","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21725","2703","0","0.4084085","8.426886","2.9868805","28.496351","-28.82388","-26.490314","-0.024099234","0.032336492","-0.01197259","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21792","2703","0","-0.048388667","9.757657","3.2914162","27.71012","-28.290348","-26.337914","0.12913775","-0.049633387","-0.018043172","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21860","2703","0","-0.048388667","9.757657","3.2914162","27.71012","-28.290348","-26.337914","0.12913775","-0.049633387","-0.018043172","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21926","2856","0","0.45203614","10.288084","3.8227375","28.346146","-28.36158","-25.633022","0.12913775","-0.049633387","-0.018043172","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","21994","2856","0","0.45203614","10.288084","3.8227375","28.346146","-28.36158","-25.633022","0.12913775","-0.049633387","-0.018043172","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1729","22060","3005","0","0.45203614","10.288084","3.8227375","28.346146","-28.36158","-25.633022","0.13888375","-0.060603447","-0.12968138","1001.98","94.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
