"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20190620","1733","14390","5642","0","COMPULAB_02","38:00:25:55:d7:f0","0","6441","570","-62","24458238","8","7"
"20190620","1733","14390","5642","0","COMPULAB_01","38:00:25:55:d6:d8","0","4295","472","-49","24458237","8","7"
"20190620","1733","14508","5746","0","COMPULAB_03","38:00:25:55:d3:db","0","1622","472","-48","24458361","8","7"
"20190620","1733","14508","5746","0","COMPULAB_04","38:00:25:55:c7:06","0","-3543","533","-45","24458361","8","7"
"20190620","1733","14508","5746","0","COMPULAB_02","38:00:25:55:d7:f0","0","6815","1623","-65","24458361","8","7"
"20190620","1733","14508","5746","0","COMPULAB_01","38:00:25:55:d6:d8","0","3757","1749","-50","24458361","8","7"
"20190620","1733","14636","5865","0","COMPULAB_03","38:00:25:55:d3:db","0","518","1398","-48","24458487","8","7"
"20190620","1733","14636","5865","0","COMPULAB_04","38:00:25:55:c7:06","0","-3729","604","-44","24458487","8","7"
"20190620","1733","14636","5865","0","COMPULAB_02","38:00:25:55:d7:f0","0","6990","936","-61","24458487","8","7"
"20190620","1733","14636","5865","0","COMPULAB_01","38:00:25:55:d6:d8","0","3739","968","-50","24458487","8","7"
