"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","acceleration X","acceleration Y","acceleration Z","Geomagnetic X","Geomagnetic Y","Geomagnetic Z","gyro X","gyro Y","gyro Z","Pressure(hPa)","Altitude(m)","Temperature","Humidity","GPSLatitude","GPSLongitude","GPSAltitude"
"20190620","1734","31008","1","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31075","137","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31142","238","0","0.84817904","6.8306007","7.03779","27.413343","-11.838587","-40.028805","0.0","0.0","0.0","0.0","0.0","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31209","238","0","0.84817904","6.8306007","7.03779","27.413343","-11.838587","-40.028805","0.0","0.0","0.0","1002.07","93.5","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31277","355","0","0.84817904","6.8306007","7.03779","27.413343","-11.838587","-40.028805","-0.09509685","0.031014225","0.06089482","1002.07","93.5","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31344","456","0","0.67608917","6.6242285","7.167638","26.413618","-11.075338","-40.419216","-0.09509685","0.031014225","0.06089482","1002.07","93.5","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31411","456","0","0.67608917","6.6242285","7.167638","26.413618","-11.075338","-40.419216","-0.09509685","0.031014225","0.06089482","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31479","571","0","0.67608917","6.6242285","7.167638","26.413618","-11.075338","-40.419216","-0.104577415","0.00161242","0.064676166","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31546","571","0","0.6461324","7.1883073","7.1524796","26.907072","-10.838985","-40.565693","-0.104577415","0.00161242","0.064676166","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31612","681","0","0.6461324","7.1883073","7.1524796","26.907072","-10.838985","-40.565693","-0.104577415","0.00161242","0.064676166","1002.12","93.08","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31679","782","0","0.6461324","7.1883073","7.1524796","26.907072","-10.838985","-40.565693","0.028261244","0.012211257","0.006459155","1002.12","93.08","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31746","782","0","0.3481345","6.8498282","5.9182878","27.487463","-11.91526","-40.727127","0.028261244","0.012211257","0.006459155","1002.12","93.08","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31813","892","0","0.3481345","6.8498282","5.9182878","27.487463","-11.91526","-40.727127","0.028261244","0.012211257","0.006459155","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31881","994","0","0.3481345","6.8498282","5.9182878","27.814207","-9.594437","-41.005367","-0.22676261","0.06350315","0.009920908","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","31948","994","0","0.8194435","8.092752","8.579868","27.814207","-9.594437","-41.005367","-0.22676261","0.06350315","0.009920908","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32015","1108","0","0.8194435","8.092752","8.579868","27.814207","-9.594437","-41.005367","-0.22676261","0.06350315","0.009920908","1002.09","93.33","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32082","1108","0","0.8194435","8.092752","8.579868","27.892843","-10.443459","-40.238926","0.20019431","0.03159994","-0.101185136","1002.09","93.33","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32150","1227","0","0.88351774","5.699709","8.076075","27.892843","-10.443459","-40.238926","0.20019431","0.03159994","-0.101185136","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32216","1227","0","0.88351774","5.699709","8.076075","27.892843","-10.443459","-40.238926","0.20019431","0.03159994","-0.101185136","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32283","1357","0","0.88351774","5.699709","8.076075","27.892843","-10.443459","-40.238926","0.20039144","-0.10940965","-0.14895046","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32351","1357","0","0.88351774","5.699709","8.076075","26.972845","-10.915367","-38.781395","0.20039144","-0.10940965","-0.14895046","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32419","1475","0","0.5958766","5.8566194","5.291274","26.972845","-10.915367","-38.781395","0.20039144","-0.10940965","-0.14895046","1002.09","93.33","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32485","1576","0","0.5958766","5.8566194","5.291274","27.532085","-9.905989","-40.236633","0.20039144","-0.10940965","-0.14895046","1002.09","93.33","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32553","1576","0","0.5928747","7.8936706","8.505651","27.532085","-9.905989","-40.236633","-0.26108116","-0.020139743","-0.029587135","1002.09","93.33","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32619","1693","0","0.5928747","7.8936706","8.505651","27.532085","-9.905989","-40.236633","-0.26108116","-0.020139743","-0.029587135","1002.09","93.33","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32688","1794","0","0.5928747","7.8936706","8.505651","27.390574","-10.216188","-39.155888","-0.0328489","0.14700094","0.0453547","1002.09","93.33","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32755","1794","0","-0.086907454","6.355207","8.695744","27.390574","-10.216188","-39.155888","-0.0328489","0.14700094","0.0453547","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32823","1900","0","-0.086907454","6.355207","8.695744","27.390574","-10.216188","-39.155888","-0.0328489","0.14700094","0.0453547","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32890","1900","0","-0.086907454","6.355207","8.695744","26.850475","-12.61618","-38.338036","0.31101772","0.033604465","0.20796774","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","32958","2034","0","-0.086907454","6.355207","8.695744","26.850475","-12.61618","-38.338036","0.31101772","0.033604465","0.20796774","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33025","2137","0","0.48432845","5.0414195","5.1170044","26.850475","-12.61618","-38.338036","0.31101772","0.033604465","0.20796774","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33093","2137","0","0.48432845","5.0414195","5.1170044","27.38825","-9.984451","-39.30826","0.31101772","0.033604465","0.20796774","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33161","2241","0","0.3666672","7.955137","8.404665","27.38825","-9.984451","-39.30826","-0.24228153","-0.037818983","-0.065590315","1002.11","93.16","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33229","2342","0","0.3666672","7.955137","8.404665","27.38825","-9.984451","-39.30826","-0.24228153","-0.037818983","-0.065590315","1002.11","93.16","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33296","2342","0","0.3666672","7.955137","8.404665","27.10557","-9.909889","-39.776196","-0.076593116","-0.07656773","-0.14297394","1002.11","93.16","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33363","2444","0","0.7863971","6.2595673","8.916913","27.10557","-9.909889","-39.776196","-0.076593116","-0.07656773","-0.14297394","1002.08","93.41","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33431","2545","0","0.7863971","6.2595673","8.916913","27.10557","-9.909889","-39.776196","-0.076593116","-0.07656773","-0.14297394","1002.08","93.41","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33498","2545","0","0.7863971","6.2595673","8.916913","26.767073","-11.612551","-38.249214","0.3560627","-0.02213096","-0.10888431","1002.08","93.41","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33566","2661","0","0.7863971","6.2595673","8.916913","26.767073","-11.612551","-38.249214","0.3560627","-0.02213096","-0.10888431","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
"20190620","1734","33633","2661","0","0.43363252","5.0041533","4.7490005","26.767073","-11.612551","-38.249214","0.3560627","-0.02213096","-0.10888431","1002.1","93.25","0.0","0.0","35.07499549","129.08593135","16.97760009765625"
