"DATE","TIME","SEC","RUNTIME(ms)","PTNUM","SSID","BSSID","RttStatus","Distance(Mm)","DistanceStdDev(Mm)","Rssi","timestamp","NumAttemptedMeasurements","NumSuccessfulMeasurements"
"20190620","1804","31353","0","0","COMPULAB_04","38:00:25:55:c7:06","0","1667","701","-51","26335127","8","7"
"20190620","1804","31353","0","0","COMPULAB_02","38:00:25:55:d7:f0","0","2526","1972","-50","26335127","8","7"
"20190620","1804","31353","0","0","COMPULAB_03","38:00:25:55:d3:db","0","-1302","740","-50","26335127","8","7"
"20190620","1804","31353","0","0","COMPULAB_01","38:00:25:55:d6:d8","0","2739","708","-49","26335127","8","7"
"20190620","1804","31884","650","0","COMPULAB_04","38:00:25:55:c7:06","0","837","495","-52","26335679","8","7"
"20190620","1804","31884","650","0","COMPULAB_02","38:00:25:55:d7:f0","0","-1732","3003","-55","26335679","8","7"
"20190620","1804","31884","650","0","COMPULAB_03","38:00:25:55:d3:db","0","-1498","565","-52","26335679","8","7"
"20190620","1804","31884","650","0","COMPULAB_01","38:00:25:55:d6:d8","0","3336","369","-48","26335679","8","7"
"20190620","1804","32033","650","0","COMPULAB_04","38:00:25:55:c7:06","0","1082","332","-52","26335806","8","7"
"20190620","1804","32033","650","0","COMPULAB_02","38:00:25:55:d7:f0","0","1352","515","-51","26335806","8","7"
"20190620","1804","32033","650","0","COMPULAB_03","38:00:25:55:d3:db","0","-1053","1062","-56","26335806","8","7"
"20190620","1804","32033","650","0","COMPULAB_01","38:00:25:55:d6:d8","0","1831","817","-48","26335806","8","7"
"20190620","1804","32252","1001","0","COMPULAB_04","38:00:25:55:c7:06","0","466","940","-50","26336063","8","7"
"20190620","1804","32252","1001","0","COMPULAB_02","38:00:25:55:d7:f0","0","2075","314","-53","26336063","8","7"
"20190620","1804","32252","1001","0","COMPULAB_03","38:00:25:55:d3:db","0","-1222","2770","-60","26336063","8","7"
"20190620","1804","32252","1001","0","COMPULAB_01","38:00:25:55:d6:d8","0","3362","551","-49","26336063","8","7"
"20190620","1804","32422","1185","0","COMPULAB_04","38:00:25:55:c7:06","0","1071","635","-48","26336196","8","7"
"20190620","1804","32422","1185","0","COMPULAB_02","38:00:25:55:d7:f0","0","329","1357","-50","26336196","8","7"
"20190620","1804","32422","1185","0","COMPULAB_03","38:00:25:55:d3:db","0","-65","1083","-54","26336196","8","7"
"20190620","1804","32422","1185","0","COMPULAB_01","38:00:25:55:d6:d8","0","2881","835","-50","26336196","8","7"
"20190620","1804","32558","1185","0","COMPULAB_04","38:00:25:55:c7:06","0","1264","2439","-54","26336325","8","7"
"20190620","1804","32558","1185","0","COMPULAB_02","38:00:25:55:d7:f0","0","2851","1152","-51","26336325","8","7"
"20190620","1804","32558","1185","0","COMPULAB_03","38:00:25:55:d3:db","0","2917","2071","-51","26336325","8","7"
"20190620","1804","32558","1185","0","COMPULAB_01","38:00:25:55:d6:d8","0","39","1258","-47","26336325","8","7"
"20190620","1804","32680","1358","0","COMPULAB_04","38:00:25:55:c7:06","0","921","1106","-48","26336457","8","7"
"20190620","1804","32680","1358","0","COMPULAB_02","38:00:25:55:d7:f0","0","1171","849","-51","26336457","8","7"
"20190620","1804","32680","1358","0","COMPULAB_03","38:00:25:55:d3:db","0","-83","2189","-52","26336457","8","7"
"20190620","1804","32680","1358","0","COMPULAB_01","38:00:25:55:d6:d8","0","469","3429","-53","26336457","8","7"
"20190620","1804","32921","1718","0","COMPULAB_04","38:00:25:55:c7:06","0","493","1440","-52","26336715","8","7"
"20190620","1804","32921","1718","0","COMPULAB_02","38:00:25:55:d7:f0","0","4661","1063","-53","26336715","8","7"
